,date,t1,g1,g2,t2,tourn
0,2002.02.02,San Lorenzo,2,2,Estudiantes L.P.,Primera Division
1,2002.02.02,Chacarita Juniors,0,1,Talleres Cordoba,Primera Division
2,2002.02.02,Lanus,1,0,Argentinos Jrs,Primera Division
3,2002.02.03,Colon Santa FE,0,0,Union de Santa Fe,Primera Division
4,2002.02.03,Gimnasia L.P.,2,2,Huracan,Primera Division
5,2002.02.04,Newells Old Boys,2,2,Boca Juniors,Primera Division
6,2002.02.05,Independiente,0,3,Banfield,Primera Division
7,2002.02.05,Belgrano,1,2,Nueva Chicago,Primera Division
8,2002.02.08,Argentinos Jrs,2,2,Racing Club,Primera Division
9,2002.02.09,Colon Santa FE,3,0,Estudiantes L.P.,Primera Division
10,2002.02.09,San Lorenzo,4,2,Nueva Chicago,Primera Division
11,2002.02.10,River Plate,3,1,Talleres Cordoba,Primera Division
12,2002.02.10,Newells Old Boys,0,3,Banfield,Primera Division
13,2002.02.10,Lanus,0,0,Rosario Central,Primera Division
14,2002.02.10,Gimnasia L.P.,3,2,Union de Santa Fe,Primera Division
15,2002.02.10,Chacarita Juniors,0,2,Huracan,Primera Division
16,2002.02.10,Independiente,0,3,Velez Sarsfield,Primera Division
17,2002.02.10,Belgrano,2,3,Boca Juniors,Primera Division
18,2002.02.15,Velez Sarsfield,2,2,Newells Old Boys,Primera Division
19,2002.02.16,Nueva Chicago,1,0,Colon Santa FE,Primera Division
20,2002.02.16,Banfield,0,1,Belgrano,Primera Division
21,2002.02.16,Union de Santa Fe,2,2,Chacarita Juniors,Primera Division
22,2002.02.17,Rosario Central,2,1,Argentinos Jrs,Primera Division
23,2002.02.17,Estudiantes L.P.,3,2,Gimnasia L.P.,Primera Division
24,2002.02.17,Boca Juniors,0,0,San Lorenzo,Primera Division
25,2002.02.17,Racing Club,1,2,Independiente,Primera Division
26,2002.02.17,Huracan,0,4,River Plate,Primera Division
27,2002.02.17,Talleres Cordoba,2,0,Lanus,Primera Division
28,2002.02.18,Belgrano,2,1,Velez Sarsfield,Primera Division
29,2002.02.19,San Lorenzo,2,0,Banfield,Primera Division
30,2002.02.19,Lanus,2,0,Huracan,Primera Division
31,2002.02.20,River Plate,6,0,Union de Santa Fe,Primera Division
32,2002.02.20,Chacarita Juniors,2,1,Estudiantes L.P.,Primera Division
33,2002.02.20,Colon Santa FE,1,3,Boca Juniors,Primera Division
34,2002.02.20,Newells Old Boys,3,2,Independiente,Primera Division
35,2002.02.20,Gimnasia L.P.,2,0,Nueva Chicago,Primera Division
36,2002.02.20,Argentinos Jrs,1,0,Talleres Cordoba,Primera Division
37,2002.02.21,Velez Sarsfield,2,1,San Lorenzo,Primera Division
38,2002.02.24,Union de Santa Fe,2,1,Lanus,Primera Division
39,2002.02.24,Newells Old Boys,3,1,Racing Club,Primera Division
40,2002.02.24,Independiente,2,0,Belgrano,Primera Division
41,2002.02.24,Banfield,2,1,Colon Santa FE,Primera Division
42,2002.02.24,Estudiantes L.P.,2,3,River Plate,Primera Division
43,2002.02.24,Huracan,3,0,Argentinos Jrs,Primera Division
44,2002.02.24,Boca Juniors,1,1,Gimnasia L.P.,Primera Division
45,2002.02.24,Talleres Cordoba,2,1,Rosario Central,Primera Division
46,2002.03.01,Racing Club,3,0,Talleres Cordoba,Primera Division
47,2002.03.02,Argentinos Jrs,1,1,Union de Santa Fe,Primera Division
48,2002.03.02,Colon Santa FE,1,1,Velez Sarsfield,Primera Division
49,2002.03.02,San Lorenzo,0,1,Independiente,Primera Division
50,2002.03.03,Rosario Central,0,2,Huracan,Primera Division
51,2002.03.03,Lanus,1,1,Estudiantes L.P.,Primera Division
52,2002.03.03,Gimnasia L.P.,1,1,Banfield,Primera Division
53,2002.03.03,Belgrano,0,1,Newells Old Boys,Primera Division
54,2002.03.03,Chacarita Juniors,1,1,Boca Juniors,Primera Division
55,2002.03.03,River Plate,0,0,Nueva Chicago,Primera Division
56,2002.03.06,Racing Club,1,0,Rosario Central,Primera Division
57,2002.03.08,Independiente,0,1,Colon Santa FE,Primera Division
58,2002.03.09,Newells Old Boys,1,4,San Lorenzo,Primera Division
59,2002.03.09,Velez Sarsfield,1,2,Gimnasia L.P.,Primera Division
60,2002.03.09,Huracan,0,1,Talleres Cordoba,Primera Division
61,2002.03.10,Union de Santa Fe,3,1,Rosario Central,Primera Division
62,2002.03.10,Nueva Chicago,1,1,Lanus,Primera Division
63,2002.03.10,Estudiantes L.P.,2,1,Argentinos Jrs,Primera Division
64,2002.03.10,Banfield,1,0,Chacarita Juniors,Primera Division
65,2002.03.10,Boca Juniors,0,3,River Plate,Primera Division
66,2002.03.10,Belgrano,0,1,Racing Club,Primera Division
67,2002.03.13,Nueva Chicago,1,1,Chacarita Juniors,Primera Division
68,2002.03.15,San Lorenzo,0,0,Belgrano,Primera Division
69,2002.03.16,Racing Club,2,1,Huracan,Primera Division
70,2002.03.16,Colon Santa FE,2,2,Newells Old Boys,Primera Division
71,2002.03.16,Chacarita Juniors,1,1,Velez Sarsfield,Primera Division
72,2002.03.17,Talleres Cordoba,1,0,Union de Santa Fe,Primera Division
73,2002.03.17,Gimnasia L.P.,2,1,Independiente,Primera Division
74,2002.03.17,Argentinos Jrs,1,1,Nueva Chicago,Primera Division
75,2002.03.17,River Plate,0,0,Banfield,Primera Division
76,2002.03.17,Rosario Central,2,0,Estudiantes L.P.,Primera Division
77,2002.03.17,Lanus,1,0,Boca Juniors,Primera Division
78,2002.03.22,Independiente,1,3,Chacarita Juniors,Primera Division
79,2002.03.23,Nueva Chicago,0,1,Rosario Central,Primera Division
80,2002.03.23,San Lorenzo,0,1,Racing Club,Primera Division
81,2002.03.23,Belgrano,0,1,Colon Santa FE,Primera Division
82,2002.03.23,Union de Santa Fe,0,1,Huracan,Primera Division
83,2002.03.23,Newells Old Boys,0,1,Gimnasia L.P.,Primera Division
84,2002.03.24,Boca Juniors,3,2,Argentinos Jrs,Primera Division
85,2002.03.24,Banfield,2,2,Lanus,Primera Division
86,2002.03.24,Estudiantes L.P.,4,0,Talleres Cordoba,Primera Division
87,2002.03.24,Velez Sarsfield,0,1,River Plate,Primera Division
88,2002.03.26,Racing Club,0,0,Union de Santa Fe,Primera Division
89,2002.03.27,River Plate,1,0,Independiente,Primera Division
90,2002.03.27,Rosario Central,1,3,Boca Juniors,Primera Division
91,2002.03.27,Colon Santa FE,0,1,San Lorenzo,Primera Division
92,2002.03.27,Argentinos Jrs,2,1,Banfield,Primera Division
93,2002.03.27,Talleres Cordoba,0,1,Nueva Chicago,Primera Division
94,2002.03.27,Lanus,1,1,Velez Sarsfield,Primera Division
95,2002.03.27,Gimnasia L.P.,4,3,Belgrano,Primera Division
96,2002.03.27,Chacarita Juniors,2,1,Newells Old Boys,Primera Division
97,2002.03.28,Huracan,1,6,Estudiantes L.P.,Primera Division
98,2002.03.28,Colon Santa FE,2,0,Racing Club,Primera Division
99,2002.03.30,Banfield,2,1,Rosario Central,Primera Division
100,2002.03.30,Velez Sarsfield,0,1,Argentinos Jrs,Primera Division
101,2002.03.30,Independiente,1,1,Lanus,Primera Division
102,2002.03.31,Boca Juniors,1,0,Talleres Cordoba,Primera Division
103,2002.03.31,Belgrano,1,0,Chacarita Juniors,Primera Division
104,2002.03.31,Newells Old Boys,1,0,River Plate,Primera Division
105,2002.03.31,San Lorenzo,3,3,Gimnasia L.P.,Primera Division
106,2002.03.31,Estudiantes L.P.,3,2,Union de Santa Fe,Primera Division
107,2002.03.31,Nueva Chicago,0,4,Huracan,Primera Division
108,2002.04.01,Rosario Central,0,3,Velez Sarsfield,Primera Division
109,2002.04.02,Argentinos Jrs,1,0,Independiente,Primera Division
110,2002.04.03,Lanus,1,0,Newells Old Boys,Primera Division
111,2002.04.03,River Plate,2,1,Belgrano,Primera Division
112,2002.04.03,Chacarita Juniors,0,1,San Lorenzo,Primera Division
113,2002.04.03,Union de Santa Fe,0,2,Nueva Chicago,Primera Division
114,2002.04.03,Talleres Cordoba,1,2,Banfield,Primera Division
115,2002.04.03,Racing Club,0,0,Estudiantes L.P.,Primera Division
116,2002.04.03,Huracan,0,2,Boca Juniors,Primera Division
117,2002.04.03,Gimnasia L.P.,1,0,Colon Santa FE,Primera Division
118,2002.04.05,Banfield,0,0,Huracan,Primera Division
119,2002.04.06,Velez Sarsfield,2,0,Talleres Cordoba,Primera Division
120,2002.04.06,Independiente,1,4,Rosario Central,Primera Division
121,2002.04.07,Boca Juniors,3,0,Union de Santa Fe,Primera Division
122,2002.04.07,Newells Old Boys,2,1,Argentinos Jrs,Primera Division
123,2002.04.07,San Lorenzo,0,0,River Plate,Primera Division
124,2002.04.07,Belgrano,1,0,Lanus,Primera Division
125,2002.04.07,Nueva Chicago,1,0,Estudiantes L.P.,Primera Division
126,2002.04.07,Gimnasia L.P.,2,3,Racing Club,Primera Division
127,2002.04.07,Colon Santa FE,1,1,Chacarita Juniors,Primera Division
128,2002.04.12,Lanus,2,2,San Lorenzo,Primera Division
129,2002.04.13,Union de Santa Fe,0,2,Banfield,Primera Division
130,2002.04.13,Argentinos Jrs,1,2,Belgrano,Primera Division
131,2002.04.13,Huracan,1,0,Velez Sarsfield,Primera Division
132,2002.04.13,Talleres Cordoba,0,0,Independiente,Primera Division
133,2002.04.14,River Plate,4,2,Colon Santa FE,Primera Division
134,2002.04.14,Chacarita Juniors,0,1,Gimnasia L.P.,Primera Division
135,2002.04.14,Rosario Central,0,0,Newells Old Boys,Primera Division
136,2002.04.14,Racing Club,1,0,Nueva Chicago,Primera Division
137,2002.04.14,Estudiantes L.P.,0,1,Boca Juniors,Primera Division
138,2002.04.16,Independiente,0,4,Huracan,Primera Division
139,2002.04.16,San Lorenzo,1,1,Argentinos Jrs,Primera Division
140,2002.04.17,Boca Juniors,0,0,Nueva Chicago,Primera Division
141,2002.04.17,Gimnasia L.P.,0,1,River Plate,Primera Division
142,2002.04.17,Chacarita Juniors,1,1,Racing Club,Primera Division
143,2002.04.17,Velez Sarsfield,1,1,Union de Santa Fe,Primera Division
144,2002.04.17,Newells Old Boys,3,0,Talleres Cordoba,Primera Division
145,2002.04.17,Colon Santa FE,2,1,Lanus,Primera Division
146,2002.04.17,Belgrano,1,1,Rosario Central,Primera Division
147,2002.04.17,Banfield,2,2,Estudiantes L.P.,Primera Division
148,2002.04.19,Estudiantes L.P.,3,2,Velez Sarsfield,Primera Division
149,2002.04.19,Rosario Central,0,0,San Lorenzo,Primera Division
150,2002.04.19,Lanus,0,2,Gimnasia L.P.,Primera Division
151,2002.04.20,Talleres Cordoba,3,1,Belgrano,Primera Division
152,2002.04.20,Huracan,0,2,Newells Old Boys,Primera Division
153,2002.04.20,Union de Santa Fe,0,0,Independiente,Primera Division
154,2002.04.21,River Plate,2,2,Chacarita Juniors,Primera Division
155,2002.04.21,Nueva Chicago,2,0,Banfield,Primera Division
156,2002.04.21,Argentinos Jrs,0,0,Colon Santa FE,Primera Division
157,2002.04.21,Racing Club,2,1,Boca Juniors,Primera Division
158,2002.04.26,San Lorenzo,3,1,Talleres Cordoba,Primera Division
159,2002.04.27,Colon Santa FE,2,2,Rosario Central,Primera Division
160,2002.04.27,Belgrano,0,1,Huracan,Primera Division
161,2002.04.27,Independiente,0,0,Estudiantes L.P.,Primera Division
162,2002.04.28,Newells Old Boys,0,2,Union de Santa Fe,Primera Division
163,2002.04.28,Velez Sarsfield,2,1,Nueva Chicago,Primera Division
164,2002.04.28,River Plate,1,0,Racing Club,Primera Division
165,2002.04.28,Gimnasia L.P.,3,0,Argentinos Jrs,Primera Division
166,2002.04.28,Chacarita Juniors,1,1,Lanus,Primera Division
167,2002.04.28,Banfield,1,0,Boca Juniors,Primera Division
168,2002.05.03,Racing Club,0,0,Banfield,Primera Division
169,2002.05.04,Union de Santa Fe,1,0,Belgrano,Primera Division
170,2002.05.04,Argentinos Jrs,3,2,Chacarita Juniors,Primera Division
171,2002.05.04,Nueva Chicago,1,1,Independiente,Primera Division
172,2002.05.05,Lanus,1,0,River Plate,Primera Division
173,2002.05.05,Talleres Cordoba,0,3,Colon Santa FE,Primera Division
174,2002.05.05,Huracan,1,1,San Lorenzo,Primera Division
175,2002.05.05,Rosario Central,2,0,Gimnasia L.P.,Primera Division
176,2002.05.05,Boca Juniors,2,1,Velez Sarsfield,Primera Division
177,2002.05.05,Estudiantes L.P.,3,3,Newells Old Boys,Primera Division
178,2002.05.11,Colon Santa FE,2,4,Huracan,Primera Division
179,2002.05.11,Velez Sarsfield,3,0,Banfield,Primera Division
180,2002.05.11,Lanus,2,0,Racing Club,Primera Division
181,2002.05.11,San Lorenzo,0,4,Union de Santa Fe,Primera Division
182,2002.05.12,Newells Old Boys,2,0,Nueva Chicago,Primera Division
183,2002.05.12,Independiente,1,1,Boca Juniors,Primera Division
184,2002.05.12,River Plate,5,1,Argentinos Jrs,Primera Division
185,2002.05.12,Chacarita Juniors,2,0,Rosario Central,Primera Division
186,2002.05.12,Gimnasia L.P.,1,0,Talleres Cordoba,Primera Division
187,2002.05.12,Belgrano,0,0,Estudiantes L.P.,Primera Division
188,2002.05.15,Argentinos Jrs,0,2,Lanus,Primera Division
189,2002.05.17,Huracan,2,2,Gimnasia L.P.,Primera Division
190,2002.05.18,Estudiantes L.P.,4,1,San Lorenzo,Primera Division
191,2002.05.18,Racing Club,0,1,Velez Sarsfield,Primera Division
192,2002.05.19,Union de Santa Fe,0,0,Colon Santa FE,Primera Division
193,2002.05.19,Talleres Cordoba,2,2,Chacarita Juniors,Primera Division
194,2002.05.19,Banfield,2,1,Independiente,Primera Division
195,2002.05.19,Boca Juniors,1,0,Newells Old Boys,Primera Division
196,2002.05.19,Rosario Central,2,3,River Plate,Primera Division
197,2002.05.20,Nueva Chicago,2,1,Belgrano,Primera Division
198,2002.07.04,Arsenal Sarandi,0,0,Gimnasia L.P.,Primera Division
199,2002.07.05,Talleres Cordoba,1,1,Lanus,Primera Division
200,2002.07.05,Nueva Chicago,0,3,Banfield,Primera Division
201,2002.07.05,Chacarita Juniors,1,2,Newells Old Boys,Primera Division
202,2002.07.05,Independiente,0,1,San Lorenzo,Primera Division
203,2002.07.05,Colon Santa FE,1,0,Velez Sarsfield,Primera Division
204,2002.07.06,Rosario Central,7,2,Boca Juniors,Primera Division
205,2002.07.06,Estudiantes L.P.,2,0,Union de Santa Fe,Primera Division
206,2002.07.06,Huracan,0,1,Olimpo Bahia Blanca,Primera Division
207,2002.07.06,River Plate,1,3,Racing Club,Primera Division
208,2002.07.26,Rosario Central,1,0,San Lorenzo,Primera Division
209,2002.07.27,Independiente,2,0,Lanus,Primera Division
210,2002.07.27,Estudiantes L.P.,1,1,Colon Santa FE,Primera Division
211,2002.07.28,Union de Santa Fe,0,0,Banfield,Primera Division
212,2002.07.28,Talleres Cordoba,0,0,Gimnasia L.P.,Primera Division
213,2002.07.28,River Plate,0,0,Newells Old Boys,Primera Division
214,2002.07.28,Arsenal Sarandi,1,0,Olimpo Bahia Blanca,Primera Division
215,2002.07.28,Huracan,1,3,Racing Club,Primera Division
216,2002.07.28,Nueva Chicago,0,0,Boca Juniors,Primera Division
217,2002.07.30,Chacarita Juniors,0,0,Velez Sarsfield,Primera Division
218,2002.08.02,Racing Club,1,1,Arsenal Sarandi,Primera Division
219,2002.08.03,Newells Old Boys,1,0,Huracan,Primera Division
220,2002.08.03,San Lorenzo,1,0,Nueva Chicago,Primera Division
221,2002.08.04,Banfield,0,0,Estudiantes L.P.,Primera Division
222,2002.08.04,Gimnasia L.P.,1,1,Independiente,Primera Division
223,2002.08.04,Colon Santa FE,3,1,Chacarita Juniors,Primera Division
224,2002.08.04,Velez Sarsfield,0,1,River Plate,Primera Division
225,2002.08.04,Boca Juniors,3,0,Union de Santa Fe,Primera Division
226,2002.08.04,Lanus,1,6,Rosario Central,Primera Division
227,2002.08.06,Olimpo Bahia Blanca,0,0,Talleres Cordoba,Primera Division
228,2002.08.07,Banfield,0,1,Boca Juniors,Primera Division
229,2002.08.09,Union de Santa Fe,3,1,San Lorenzo,Primera Division
230,2002.08.10,Huracan,0,4,Velez Sarsfield,Primera Division
231,2002.08.10,Independiente,3,1,Olimpo Bahia Blanca,Primera Division
232,2002.08.11,Estudiantes L.P.,0,1,Chacarita Juniors,Primera Division
233,2002.08.11,Rosario Central,5,2,Gimnasia L.P.,Primera Division
234,2002.08.11,Talleres Cordoba,2,0,Racing Club,Primera Division
235,2002.08.11,River Plate,1,0,Colon Santa FE,Primera Division
236,2002.08.11,Arsenal Sarandi,1,2,Newells Old Boys,Primera Division
237,2002.08.11,Nueva Chicago,1,0,Lanus,Primera Division
238,2002.08.16,Velez Sarsfield,1,0,Arsenal Sarandi,Primera Division
239,2002.08.17,Lanus,0,0,Union de Santa Fe,Primera Division
240,2002.08.17,Colon Santa FE,2,2,Huracan,Primera Division
241,2002.08.17,San Lorenzo,2,1,Banfield,Primera Division
242,2002.08.18,Olimpo Bahia Blanca,2,0,Rosario Central,Primera Division
243,2002.08.18,Newells Old Boys,4,1,Talleres Cordoba,Primera Division
244,2002.08.18,Gimnasia L.P.,1,0,Nueva Chicago,Primera Division
245,2002.08.18,Boca Juniors,3,1,Estudiantes L.P.,Primera Division
246,2002.08.18,Chacarita Juniors,1,2,River Plate,Primera Division
247,2002.08.19,Racing Club,1,4,Independiente,Primera Division
248,2002.08.23,Huracan,0,1,Chacarita Juniors,Primera Division
249,2002.08.24,Talleres Cordoba,0,2,Velez Sarsfield,Primera Division
250,2002.08.24,Independiente,1,1,Newells Old Boys,Primera Division
251,2002.08.25,Estudiantes L.P.,0,6,River Plate,Primera Division
252,2002.08.25,Union de Santa Fe,2,1,Gimnasia L.P.,Primera Division
253,2002.08.25,Arsenal Sarandi,2,3,Colon Santa FE,Primera Division
254,2002.08.25,Boca Juniors,2,2,San Lorenzo,Primera Division
255,2002.08.25,Nueva Chicago,2,2,Olimpo Bahia Blanca,Primera Division
256,2002.08.25,Rosario Central,4,0,Racing Club,Primera Division
257,2002.08.31,Gimnasia L.P.,0,1,Banfield,Primera Division
258,2002.08.31,San Lorenzo,3,1,Estudiantes L.P.,Primera Division
259,2002.09.01,Lanus,1,0,Boca Juniors,Primera Division
260,2002.09.01,Velez Sarsfield,1,2,Independiente,Primera Division
261,2002.09.01,Chacarita Juniors,0,1,Arsenal Sarandi,Primera Division
262,2002.09.01,Colon Santa FE,0,0,Talleres Cordoba,Primera Division
263,2002.09.01,Newells Old Boys,0,2,Rosario Central,Primera Division
264,2002.09.01,Olimpo Bahia Blanca,2,3,Union de Santa Fe,Primera Division
265,2002.09.01,River Plate,1,2,Huracan,Primera Division
266,2002.09.06,Independiente,7,1,Colon Santa FE,Primera Division
267,2002.09.07,Rosario Central,1,1,Velez Sarsfield,Primera Division
268,2002.09.07,Union de Santa Fe,1,1,Racing Club,Primera Division
269,2002.09.08,San Lorenzo,1,1,Lanus,Primera Division
270,2002.09.08,Nueva Chicago,1,2,Newells Old Boys,Primera Division
271,2002.09.08,Talleres Cordoba,0,3,Chacarita Juniors,Primera Division
272,2002.09.08,Banfield,2,2,Olimpo Bahia Blanca,Primera Division
273,2002.09.08,Boca Juniors,2,0,Gimnasia L.P.,Primera Division
274,2002.09.08,Estudiantes L.P.,2,1,Huracan,Primera Division
275,2002.09.08,Arsenal Sarandi,0,0,River Plate,Primera Division
276,2002.09.13,Chacarita Juniors,2,6,Independiente,Primera Division
277,2002.09.14,Gimnasia L.P.,0,1,San Lorenzo,Primera Division
278,2002.09.14,Huracan,2,2,Arsenal Sarandi,Primera Division
279,2002.09.14,Newells Old Boys,0,1,Union de Santa Fe,Primera Division
280,2002.09.15,Velez Sarsfield,1,1,Nueva Chicago,Primera Division
281,2002.09.15,Olimpo Bahia Blanca,0,2,Boca Juniors,Primera Division
282,2002.09.15,River Plate,1,1,Talleres Cordoba,Primera Division
283,2002.09.15,Colon Santa FE,2,1,Rosario Central,Primera Division
284,2002.09.15,Lanus,1,0,Estudiantes L.P.,Primera Division
285,2002.09.15,Racing Club,1,0,Banfield,Primera Division
286,2002.09.20,Rosario Central,0,0,Chacarita Juniors,Primera Division
287,2002.09.21,Banfield,2,0,Newells Old Boys,Primera Division
288,2002.09.21,Lanus,0,0,Gimnasia L.P.,Primera Division
289,2002.09.21,Union de Santa Fe,0,1,Velez Sarsfield,Primera Division
290,2002.09.22,Talleres Cordoba,5,0,Huracan,Primera Division
291,2002.09.22,San Lorenzo,2,2,Olimpo Bahia Blanca,Primera Division
292,2002.09.22,Boca Juniors,3,4,Racing Club,Primera Division
293,2002.09.22,Nueva Chicago,1,1,Colon Santa FE,Primera Division
294,2002.09.22,Estudiantes L.P.,1,2,Arsenal Sarandi,Primera Division
295,2002.09.22,Independiente,1,2,River Plate,Primera Division
296,2002.09.27,Velez Sarsfield,3,0,Banfield,Primera Division
297,2002.09.28,Colon Santa FE,1,0,Union de Santa Fe,Primera Division
298,2002.09.28,Racing Club,1,1,San Lorenzo,Primera Division
299,2002.09.29,River Plate,5,2,Rosario Central,Primera Division
300,2002.09.29,Gimnasia L.P.,3,1,Estudiantes L.P.,Primera Division
301,2002.09.29,Arsenal Sarandi,3,0,Talleres Cordoba,Primera Division
302,2002.09.29,Huracan,0,2,Independiente,Primera Division
303,2002.09.29,Newells Old Boys,1,1,Boca Juniors,Primera Division
304,2002.09.29,Olimpo Bahia Blanca,2,0,Lanus,Primera Division
305,2002.09.29,Chacarita Juniors,1,0,Nueva Chicago,Primera Division
306,2002.10.02,Banfield,1,1,Lanus,Primera Division
307,2002.10.04,Independiente,3,2,Arsenal Sarandi,Primera Division
308,2002.10.05,Gimnasia L.P.,1,1,Olimpo Bahia Blanca,Primera Division
309,2002.10.05,San Lorenzo,2,1,Newells Old Boys,Primera Division
310,2002.10.05,Rosario Central,2,2,Huracan,Primera Division
311,2002.10.06,Talleres Cordoba,2,1,Estudiantes L.P.,Primera Division
312,2002.10.06,Lanus,2,1,Racing Club,Primera Division
313,2002.10.06,Banfield,0,0,Colon Santa FE,Primera Division
314,2002.10.06,Boca Juniors,2,0,Velez Sarsfield,Primera Division
315,2002.10.06,Nueva Chicago,1,3,River Plate,Primera Division
316,2002.10.07,Union de Santa Fe,1,2,Chacarita Juniors,Primera Division
317,2002.10.12,Velez Sarsfield,3,3,San Lorenzo,Primera Division
318,2002.10.12,Talleres Cordoba,1,4,Independiente,Primera Division
319,2002.10.13,Newells Old Boys,2,2,Lanus,Primera Division
320,2002.10.13,Racing Club,1,1,Gimnasia L.P.,Primera Division
321,2002.10.13,Huracan,2,1,Nueva Chicago,Primera Division
322,2002.10.13,Estudiantes L.P.,6,0,Olimpo Bahia Blanca,Primera Division
323,2002.10.13,Chacarita Juniors,1,0,Banfield,Primera Division
324,2002.10.13,Arsenal Sarandi,4,1,Rosario Central,Primera Division
325,2002.10.13,River Plate,4,2,Union de Santa Fe,Primera Division
326,2002.10.13,Colon Santa FE,1,0,Boca Juniors,Primera Division
327,2002.10.16,Racing Club,3,0,Nueva Chicago,Primera Division
328,2002.10.18,San Lorenzo,2,0,Colon Santa FE,Primera Division
329,2002.10.19,Rosario Central,2,2,Talleres Cordoba,Primera Division
330,2002.10.19,Lanus,2,0,Velez Sarsfield,Primera Division
331,2002.10.19,Olimpo Bahia Blanca,0,2,Racing Club,Primera Division
332,2002.10.19,Union de Santa Fe,2,2,Huracan,Primera Division
333,2002.10.20,Nueva Chicago,3,1,Arsenal Sarandi,Primera Division
334,2002.10.20,Boca Juniors,2,1,Chacarita Juniors,Primera Division
335,2002.10.20,Independiente,1,0,Estudiantes L.P.,Primera Division
336,2002.10.20,Banfield,5,0,River Plate,Primera Division
337,2002.10.20,Gimnasia L.P.,2,1,Newells Old Boys,Primera Division
338,2002.10.25,Velez Sarsfield,3,1,Gimnasia L.P.,Primera Division
339,2002.10.26,Talleres Cordoba,2,1,Nueva Chicago,Primera Division
340,2002.10.26,Colon Santa FE,2,2,Lanus,Primera Division
341,2002.10.26,Chacarita Juniors,2,1,San Lorenzo,Primera Division
342,2002.10.26,Huracan,2,3,Banfield,Primera Division
343,2002.10.26,Estudiantes L.P.,1,0,Racing Club,Primera Division
344,2002.10.27,Newells Old Boys,1,0,Olimpo Bahia Blanca,Primera Division
345,2002.10.27,River Plate,1,2,Boca Juniors,Primera Division
346,2002.10.27,Independiente,3,1,Rosario Central,Primera Division
347,2002.10.27,Arsenal Sarandi,2,1,Union de Santa Fe,Primera Division
348,2002.11.01,Racing Club,0,1,Newells Old Boys,Primera Division
349,2002.11.02,Union de Santa Fe,1,3,Talleres Cordoba,Primera Division
350,2002.11.02,Olimpo Bahia Blanca,1,0,Velez Sarsfield,Primera Division
351,2002.11.02,Nueva Chicago,2,2,Independiente,Primera Division
352,2002.11.03,Rosario Central,1,2,Estudiantes L.P.,Primera Division
353,2002.11.03,Lanus,0,1,Chacarita Juniors,Primera Division
354,2002.11.03,Gimnasia L.P.,1,1,Colon Santa FE,Primera Division
355,2002.11.03,Banfield,1,1,Arsenal Sarandi,Primera Division
356,2002.11.03,San Lorenzo,0,1,River Plate,Primera Division
357,2002.11.03,Boca Juniors,3,1,Huracan,Primera Division
358,2002.11.09,Huracan,0,4,San Lorenzo,Primera Division
359,2002.11.09,Talleres Cordoba,1,1,Banfield,Primera Division
360,2002.11.09,Independiente,1,0,Union de Santa Fe,Primera Division
361,2002.11.09,Chacarita Juniors,2,0,Gimnasia L.P.,Primera Division
362,2002.11.10,Estudiantes L.P.,3,3,Newells Old Boys,Primera Division
363,2002.11.10,Arsenal Sarandi,0,1,Boca Juniors,Primera Division
364,2002.11.10,Velez Sarsfield,0,2,Racing Club,Primera Division
365,2002.11.10,Colon Santa FE,3,0,Olimpo Bahia Blanca,Primera Division
366,2002.11.10,Rosario Central,3,2,Nueva Chicago,Primera Division
367,2002.11.10,River Plate,1,2,Lanus,Primera Division
368,2002.11.15,Racing Club,3,2,Colon Santa FE,Primera Division
369,2002.11.16,Union de Santa Fe,3,2,Rosario Central,Primera Division
370,2002.11.16,San Lorenzo,1,2,Arsenal Sarandi,Primera Division
371,2002.11.17,Olimpo Bahia Blanca,2,0,Chacarita Juniors,Primera Division
372,2002.11.17,Newells Old Boys,2,0,Velez Sarsfield,Primera Division
373,2002.11.17,Lanus,2,0,Huracan,Primera Division
374,2002.11.17,Boca Juniors,1,0,Talleres Cordoba,Primera Division
375,2002.11.17,Banfield,2,1,Independiente,Primera Division
376,2002.11.17,Gimnasia L.P.,2,0,River Plate,Primera Division
377,2002.11.22,Talleres Cordoba,1,1,San Lorenzo,Primera Division
378,2002.11.23,Estudiantes L.P.,1,2,Velez Sarsfield,Primera Division
379,2002.11.23,Arsenal Sarandi,2,2,Lanus,Primera Division
380,2002.11.23,Chacarita Juniors,0,3,Racing Club,Primera Division
381,2002.11.23,Nueva Chicago,2,2,Union de Santa Fe,Primera Division
382,2002.11.24,River Plate,2,1,Olimpo Bahia Blanca,Primera Division
383,2002.11.24,Rosario Central,1,0,Banfield,Primera Division
384,2002.11.24,Huracan,0,0,Gimnasia L.P.,Primera Division
385,2002.11.24,Colon Santa FE,3,1,Newells Old Boys,Primera Division
386,2002.11.24,Independiente,1,1,Boca Juniors,Primera Division
387,2002.11.26,Nueva Chicago,2,0,Estudiantes L.P.,Primera Division
388,2002.11.29,Gimnasia L.P.,2,2,Arsenal Sarandi,Primera Division
389,2002.11.29,Banfield,2,0,Nueva Chicago,Primera Division
390,2002.11.29,Newells Old Boys,0,0,Chacarita Juniors,Primera Division
391,2002.11.30,Olimpo Bahia Blanca,2,0,Huracan,Primera Division
392,2002.11.30,Union de Santa Fe,4,0,Estudiantes L.P.,Primera Division
393,2002.11.30,San Lorenzo,0,3,Independiente,Primera Division
394,2002.11.30,Racing Club,1,4,River Plate,Primera Division
