"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"09.11.2014/2015","Antofagasta",0,,"S. Wanderers",2,,"Primera Division"
"09.11.2014/2015","U. De Concepcion",0,,"Palestino",1,,"Primera Division"
"08.11.2014/2015","Barnechea",3,,"Huachipato",0,,"Primera Division"
"08.11.2014/2015","Union La Calera",1,,"U. Catolica",0,,"Primera Division"
"08.11.2014/2015","Cobreloa",0,,"U. De Chile",4,,"Primera Division"
"08.11.2014/2015","U. Espanola",2,,"Deportes Iquique",5,,"Primera Division"
"07.11.2014/2015","O'Higgins",3,,"San Marcos de Arica",1,,"Primera Division"
"02.11.2014/2015","A. Italiano",2,,"Union La Calera",2,,"Primera Division"
"02.11.2014/2015","Cobresal",0,,"Colo Colo",1,,"Primera Division"
"02.11.2014/2015","Deportes Iquique",1,,"Nublense",1,,"Primera Division"
"01.11.2014/2015","San Marcos de Arica",0,,"U. De Concepcion",0,,"Primera Division"
"01.11.2014/2015","Barnechea",1,,"U. Espanola",0,,"Primera Division"
"01.11.2014/2015","Huachipato",2,,"Cobreloa",0,,"Primera Division"
"01.11.2014/2015","Palestino",3,,"Antofagasta",1,,"Primera Division"
"01.11.2014/2015","U. De Chile",3,,"U. Catolica",0,,"Primera Division"
"31.10.2014/2015","S. Wanderers",1,,"O'Higgins",0,,"Primera Division"
"26.10.2014/2015","U. De Chile",2,,"Palestino",1,,"Primera Division"
"26.10.2014/2015","Antofagasta",1,,"Barnechea",1,,"Primera Division"
"26.10.2014/2015","Cobreloa",3,,"Deportes Iquique",3,,"Primera Division"
"26.10.2014/2015","Union La Calera",0,,"Colo Colo",2,,"Primera Division"
"25.10.2014/2015","O'Higgins",3,,"Huachipato",0,,"Primera Division"
"25.10.2014/2015","U. Catolica",2,,"A. Italiano",1,,"Primera Division"
"25.10.2014/2015","S. Wanderers",2,,"San Marcos de Arica",1,,"Primera Division"
"25.10.2014/2015","U. De Concepcion",3,,"Cobresal",2,,"Primera Division"
"24.10.2014/2015","Nublense",3,,"U. Espanola",1,,"Primera Division"
"20.10.2014/2015","Huachipato",1,,"A. Italiano",2,,"Primera Division"
"19.10.2014/2015","U. Espanola",2,,"Cobreloa",1,,"Primera Division"
"19.10.2014/2015","Cobresal",1,,"Antofagasta",1,,"Primera Division"
"19.10.2014/2015","Colo Colo",2,,"U. De Chile",0,,"Primera Division"
"18.10.2014/2015","San Marcos de Arica",2,,"Union La Calera",1,,"Primera Division"
"18.10.2014/2015","Deportes Iquique",0,,"O'Higgins",0,,"Primera Division"
"18.10.2014/2015","Barnechea",1,,"U. Catolica",0,,"Primera Division"
"18.10.2014/2015","Nublense",2,,"U. De Concepcion",1,,"Primera Division"
"18.10.2014/2015","Palestino",0,,"S. Wanderers",1,,"Primera Division"
"12.10.2014/2015","S. Wanderers",1,,"U. Espanola",0,,"Primera Division"
"11.10.2014/2015","Huachipato",0,,"Union La Calera",4,,"Primera Division"
"05.10.2014/2015","U. De Chile",2,,"San Marcos de Arica",0,,"Primera Division"
"05.10.2014/2015","Antofagasta",2,,"Nublense",0,,"Primera Division"
"05.10.2014/2015","Cobreloa",1,,"Barnechea",2,,"Primera Division"
"05.10.2014/2015","U. De Concepcion",0,,"Colo Colo",1,,"Primera Division"
"04.10.2014/2015","U. Catolica",0,,"Huachipato",3,,"Primera Division"
"04.10.2014/2015","O'Higgins",0,,"Palestino",1,,"Primera Division"
"04.10.2014/2015","Union La Calera",2,,"Cobresal",1,,"Primera Division"
"03.10.2014/2015","A. Italiano",2,,"Deportes Iquique",1,,"Primera Division"
"28.09.2014/2015","Colo Colo",0,,"Nublense",0,,"Primera Division"
"28.09.2014/2015","Cobresal",0,,"U. Catolica",1,,"Primera Division"
"28.09.2014/2015","Deportes Iquique",2,,"Palestino",4,,"Primera Division"
"27.09.2014/2015","San Marcos de Arica",0,,"Cobreloa",1,,"Primera Division"
"27.09.2014/2015","U. Espanola",1,,"Antofagasta",0,,"Primera Division"
"27.09.2014/2015","Barnechea",1,,"O'Higgins",2,,"Primera Division"
"27.09.2014/2015","A. Italiano",2,,"U. De Chile",3,,"Primera Division"
"27.09.2014/2015","U. De Concepcion",1,,"S. Wanderers",3,,"Primera Division"
"14.09.2014/2015","U. De Chile",1,,"U. De Concepcion",0,,"Primera Division"
"14.09.2014/2015","Antofagasta",2,,"Huachipato",2,,"Primera Division"
"14.09.2014/2015","Cobreloa",0,,"A. Italiano",1,,"Primera Division"
"14.09.2014/2015","Nublense",0,,"Barnechea",1,,"Primera Division"
"14.09.2014/2015","Palestino",1,,"Colo Colo",3,,"Primera Division"
"13.09.2014/2015","O'Higgins",1,,"U. Espanola",3,,"Primera Division"
"13.09.2014/2015","U. Catolica",2,,"San Marcos de Arica",0,,"Primera Division"
"13.09.2014/2015","S. Wanderers",4,,"Cobresal",1,,"Primera Division"
"12.09.2014/2015","Union La Calera",1,,"Deportes Iquique",1,,"Primera Division"
"31.08.2014/2015","A. Italiano",0,,"Nublense",1,,"Primera Division"
"31.08.2014/2015","Cobresal",2,,"Cobreloa",1,,"Primera Division"
"31.08.2014/2015","Deportes Iquique",1,,"Barnechea",0,,"Primera Division"
"31.08.2014/2015","U. De Concepcion",1,,"Union La Calera",1,,"Primera Division"
"31.08.2014/2015","U. Catolica",2,,"O'Higgins",2,,"Primera Division"
"30.08.2014/2015","Huachipato",4,,"S. Wanderers",0,,"Primera Division"
"30.08.2014/2015","Colo Colo",4,,"Antofagasta",0,,"Primera Division"
"29.08.2014/2015","San Marcos de Arica",1,,"Palestino",0,,"Primera Division"
"28.08.2014/2015","U. Espanola",0,,"U. De Chile",1,,"Primera Division"
"24.08.2014/2015","Palestino",2,,"U. Catolica",1,,"Primera Division"
"24.08.2014/2015","Cobreloa",1,,"Union La Calera",1,,"Primera Division"
"24.08.2014/2015","Cobresal",0,,"San Marcos de Arica",0,,"Primera Division"
"24.08.2014/2015","Barnechea",0,,"Colo Colo",3,,"Primera Division"
"23.08.2014/2015","Antofagasta",1,,"Deportes Iquique",0,,"Primera Division"
"23.08.2014/2015","U. Espanola",0,,"U. De Concepcion",0,,"Primera Division"
"23.08.2014/2015","Nublense",1,,"O'Higgins",1,,"Primera Division"
"23.08.2014/2015","U. De Chile",2,,"Huachipato",1,,"Primera Division"
"22.08.2014/2015","S. Wanderers",2,,"A. Italiano",2,,"Primera Division"
"17.08.2014/2015","U. Catolica",0,,"S. Wanderers",1,,"Primera Division"
"17.08.2014/2015","Colo Colo",2,,"U. Espanola",0,,"Primera Division"
"16.08.2014/2015","San Marcos de Arica",1,,"Antofagasta",0,,"Primera Division"
"16.08.2014/2015","O'Higgins",4,,"Cobreloa",1,,"Primera Division"
"16.08.2014/2015","Union La Calera",3,,"Nublense",2,,"Primera Division"
"16.08.2014/2015","U. De Concepcion",3,,"Barnechea",2,,"Primera Division"
"15.08.2014/2015","A. Italiano",2,,"Cobresal",2,,"Primera Division"
"15.08.2014/2015","Huachipato",2,,"Palestino",0,,"Primera Division"
"15.08.2014/2015","Deportes Iquique",2,,"U. De Chile",2,,"Primera Division"
"10.08.2014/2015","Barnechea",1,,"San Marcos de Arica",0,,"Primera Division"
"10.08.2014/2015","Cobreloa",0,,"U. De Concepcion",2,,"Primera Division"
"10.08.2014/2015","Cobresal",2,,"Huachipato",2,,"Primera Division"
"10.08.2014/2015","Colo Colo",2,,"O'Higgins",3,,"Primera Division"
"09.08.2014/2015","S. Wanderers",2,,"Deportes Iquique",0,,"Primera Division"
"09.08.2014/2015","Antofagasta",0,,"U. De Chile",3,,"Primera Division"
"09.08.2014/2015","Nublense",2,,"U. Catolica",1,,"Primera Division"
"09.08.2014/2015","Palestino",1,,"A. Italiano",0,,"Primera Division"
"08.08.2014/2015","U. Espanola",2,,"Union La Calera",0,,"Primera Division"
"03.08.2014/2015","A. Italiano",3,,"Barnechea",1,,"Primera Division"
"03.08.2014/2015","Deportes Iquique",2,,"Cobresal",2,,"Primera Division"
"03.08.2014/2015","Huachipato",1,,"Colo Colo",3,,"Primera Division"
"02.08.2014/2015","San Marcos de Arica",2,,"U. Espanola",1,,"Primera Division"
"02.08.2014/2015","O'Higgins",2,,"U. De Concepcion",2,,"Primera Division"
"02.08.2014/2015","U. Catolica",5,,"Cobreloa",1,,"Primera Division"
"02.08.2014/2015","U. De Chile",3,,"S. Wanderers",2,,"Primera Division"
"02.08.2014/2015","Palestino",2,,"Nublense",2,,"Primera Division"
"01.08.2014/2015","Union La Calera",3,,"Antofagasta",1,,"Primera Division"
"27.07.2014/2015","Colo Colo",2,,"Deportes Iquique",0,,"Primera Division"
"27.07.2014/2015","Cobresal",0,,"Palestino",1,,"Primera Division"
"27.07.2014/2015","Cobreloa",1,,"S. Wanderers",2,,"Primera Division"
"27.07.2014/2015","Nublense",2,,"San Marcos de Arica",1,,"Primera Division"
"26.07.2014/2015","U. Espanola",1,,"U. Catolica",0,,"Primera Division"
"26.07.2014/2015","Barnechea",0,,"Union La Calera",3,,"Primera Division"
"26.07.2014/2015","O'Higgins",1,,"U. De Chile",3,,"Primera Division"
"26.07.2014/2015","U. De Concepcion",0,,"Huachipato",1,,"Primera Division"
"25.07.2014/2015","Antofagasta",0,,"A. Italiano",0,,"Primera Division"
"20.07.2014/2015","U. De Chile",3,,"Cobresal",1,,"Primera Division"
"20.07.2014/2015","Deportes Iquique",1,,"U. De Concepcion",1,,"Primera Division"
"20.07.2014/2015","Huachipato",3,,"Nublense",0,,"Primera Division"
"20.07.2014/2015","Union La Calera",1,,"O'Higgins",2,,"Primera Division"
"20.07.2014/2015","Palestino",1,,"Cobreloa",2,,"Primera Division"
"19.07.2014/2015","A. Italiano",0,,"U. Espanola",1,,"Primera Division"
"19.07.2014/2015","S. Wanderers",3,,"Barnechea",0,,"Primera Division"
"19.07.2014/2015","U. Catolica",1,,"Antofagasta",0,,"Primera Division"
"19.07.2014/2015","San Marcos de Arica",1,,"Colo Colo",1,,"Primera Division"
"11.05.2013/2014","Palestino",2,,"Cobresal",1,,"Primera Division"
"07.05.2013/2014","Cobresal",2,,"Palestino",0,,"Primera Division"
"04.05.2013/2014","U. De Concepcion",2,,"Cobresal",3,,"Primera Division"
"04.05.2013/2014","Palestino",4,,"Cobreloa",0,,"Primera Division"
"30.04.2013/2014","Cobreloa",0,,"Palestino",1,,"Primera Division"
"30.04.2013/2014","Cobresal",0,,"U. De Concepcion",0,,"Primera Division"
"27.04.2013/2014","U. De Chile",0,,"Cobreloa",4,,"Primera Division"
"27.04.2013/2014","Nublense",3,,"Colo Colo",5,,"Primera Division"
"27.04.2013/2014","Cobresal",2,,"U. Espanola",0,,"Primera Division"
"26.04.2013/2014","Antofagasta",1,,"S. Wanderers",1,,"Primera Division"
"26.04.2013/2014","Deportes Iquique",0,,"U. De Concepcion",1,,"Primera Division"
"26.04.2013/2014","A. Italiano",1,,"Palestino",1,,"Primera Division"
"26.04.2013/2014","Huachipato",0,,"Everton",0,,"Primera Division"
"26.04.2013/2014","U. Catolica",1,,"Union La Calera",1,,"Primera Division"
"25.04.2013/2014","O'Higgins",1,,"Rangers",1,,"Primera Division"
"21.04.2013/2014","S. Wanderers",2,,"Cobresal",0,,"Primera Division"
"20.04.2013/2014","Everton",1,,"Nublense",1,,"Primera Division"
"20.04.2013/2014","Cobreloa",0,,"Antofagasta",1,,"Primera Division"
"20.04.2013/2014","Colo Colo",2,,"U. Catolica",2,,"Primera Division"
"19.04.2013/2014","Union La Calera",0,,"Huachipato",6,,"Primera Division"
"19.04.2013/2014","U. Espanola",1,,"O'Higgins",3,,"Primera Division"
"19.04.2013/2014","U. De Concepcion",1,,"U. De Chile",0,,"Primera Division"
"19.04.2013/2014","Palestino",0,,"Deportes Iquique",1,,"Primera Division"
"19.04.2013/2014","Rangers",0,,"A. Italiano",2,,"Primera Division"
"13.04.2013/2014","Huachipato",5,,"U. De Chile",2,,"Primera Division"
"13.04.2013/2014","Nublense",0,,"Palestino",2,,"Primera Division"
"13.04.2013/2014","Colo Colo",1,,"S. Wanderers",0,,"Primera Division"
"12.04.2013/2014","O'Higgins",0,,"Union La Calera",0,,"Primera Division"
"12.04.2013/2014","U. Catolica",2,,"Antofagasta",0,,"Primera Division"
"12.04.2013/2014","Everton",2,,"Cobreloa",0,,"Primera Division"
"12.04.2013/2014","U. Espanola",2,,"U. De Concepcion",1,,"Primera Division"
"11.04.2013/2014","A. Italiano",1,,"Cobresal",3,,"Primera Division"
"11.04.2013/2014","Deportes Iquique",0,,"Rangers",1,,"Primera Division"
"06.04.2013/2014","A. Italiano",3,,"Deportes Iquique",0,,"Primera Division"
"06.04.2013/2014","Union La Calera",4,,"U. Espanola",0,,"Primera Division"
"06.04.2013/2014","Cobresal",1,,"Palestino",1,,"Primera Division"
"06.04.2013/2014","U. De Chile",0,,"Colo Colo",1,,"Primera Division"
"05.04.2013/2014","U. Catolica",3,,"Everton",1,,"Primera Division"
"05.04.2013/2014","Rangers",1,,"S. Wanderers",0,,"Primera Division"
"05.04.2013/2014","U. De Concepcion",1,,"Huachipato",1,,"Primera Division"
"05.04.2013/2014","Cobreloa",2,,"O'Higgins",1,,"Primera Division"
"04.04.2013/2014","Antofagasta",1,,"Nublense",0,,"Primera Division"
"31.03.2013/2014","Everton",1,,"A. Italiano",1,,"Primera Division"
"30.03.2013/2014","Colo Colo",1,,"U. De Concepcion",2,,"Primera Division"
"30.03.2013/2014","Huachipato",4,,"Antofagasta",1,,"Primera Division"
"30.03.2013/2014","Nublense",3,,"Deportes Iquique",0,,"Primera Division"
"30.03.2013/2014","O'Higgins",3,,"Cobresal",2,,"Primera Division"
"29.03.2013/2014","S. Wanderers",4,,"U. Espanola",0,,"Primera Division"
"29.03.2013/2014","Cobreloa",2,,"U. Catolica",1,,"Primera Division"
"29.03.2013/2014","Palestino",0,,"Rangers",0,,"Primera Division"
"29.03.2013/2014","U. De Chile",0,,"Union La Calera",1,,"Primera Division"
"26.03.2013/2014","Palestino",1,,"U. Espanola",2,,"Primera Division"
"23.03.2013/2014","Deportes Iquique",2,,"Everton",0,,"Primera Division"
"23.03.2013/2014","Colo Colo",3,,"O'Higgins",0,,"Primera Division"
"23.03.2013/2014","Union La Calera",0,,"Cobreloa",1,,"Primera Division"
"23.03.2013/2014","Cobresal",2,,"Nublense",1,,"Primera Division"
"23.03.2013/2014","U. Espanola",4,,"Rangers",0,,"Primera Division"
"23.03.2013/2014","U. Catolica",0,,"U. De Chile",3,,"Primera Division"
"22.03.2013/2014","Antofagasta",2,,"Palestino",1,,"Primera Division"
"22.03.2013/2014","U. De Concepcion",2,,"S. Wanderers",1,,"Primera Division"
"21.03.2013/2014","A. Italiano",0,,"Huachipato",0,,"Primera Division"
"18.03.2013/2014","Everton",1,,"Union La Calera",0,,"Primera Division"
"17.03.2013/2014","S. Wanderers",0,,"U. Catolica",2,,"Primera Division"
"16.03.2013/2014","O'Higgins",0,,"U. De Concepcion",0,,"Primera Division"
"16.03.2013/2014","Rangers",1,,"Antofagasta",3,,"Primera Division"
"15.03.2013/2014","Nublense",2,,"A. Italiano",1,,"Primera Division"
"15.03.2013/2014","U. De Chile",3,,"Deportes Iquique",1,,"Primera Division"
"15.03.2013/2014","Cobreloa",0,,"Colo Colo",0,,"Primera Division"
"14.03.2013/2014","Huachipato",1,,"Cobresal",0,,"Primera Division"
"09.03.2013/2014","Rangers",0,,"U. Catolica",2,,"Primera Division"
"09.03.2013/2014","Cobresal",2,,"Everton",0,,"Primera Division"
"09.03.2013/2014","Union La Calera",1,,"Colo Colo",5,,"Primera Division"
"08.03.2013/2014","Deportes Iquique",5,,"Cobreloa",2,,"Primera Division"
"08.03.2013/2014","O'Higgins",1,,"U. De Chile",0,,"Primera Division"
"08.03.2013/2014","U. De Concepcion",1,,"Antofagasta",1,,"Primera Division"
"06.03.2013/2014","U. Espanola",3,,"A. Italiano",2,,"Primera Division"
"06.03.2013/2014","S. Wanderers",1,,"Nublense",1,,"Primera Division"
"06.03.2013/2014","Palestino",2,,"Huachipato",1,,"Primera Division"
"02.03.2013/2014","Nublense",1,,"Rangers",0,,"Primera Division"
"02.03.2013/2014","Everton",2,,"S. Wanderers",1,,"Primera Division"
"02.03.2013/2014","Cobreloa",0,,"Palestino",1,,"Primera Division"
"01.03.2013/2014","A. Italiano",2,,"U. De Concepcion",2,,"Primera Division"
"01.03.2013/2014","Antofagasta",2,,"Union La Calera",3,,"Primera Division"
"01.03.2013/2014","Huachipato",1,,"O'Higgins",0,,"Primera Division"
"01.03.2013/2014","U. De Chile",3,,"U. Espanola",3,,"Primera Division"
"28.02.2013/2014","Colo Colo",3,,"Cobresal",2,,"Primera Division"
"27.02.2013/2014","U. Catolica",1,,"Deportes Iquique",0,,"Primera Division"
"23.02.2013/2014","Palestino",1,,"Colo Colo",2,,"Primera Division"
"23.02.2013/2014","Cobresal",3,,"Cobreloa",0,,"Primera Division"
"23.02.2013/2014","S. Wanderers",1,,"Union La Calera",0,,"Primera Division"
"22.02.2013/2014","Deportes Iquique",3,,"Antofagasta",2,,"Primera Division"
"22.02.2013/2014","U. Espanola",1,,"Everton",3,,"Primera Division"
"22.02.2013/2014","O'Higgins",2,,"U. Catolica",0,,"Primera Division"
"22.02.2013/2014","Rangers",0,,"U. De Concepcion",0,,"Primera Division"
"21.02.2013/2014","Huachipato",1,,"Nublense",0,,"Primera Division"
"21.02.2013/2014","A. Italiano",3,,"U. De Chile",3,,"Primera Division"
"16.02.2013/2014","U. De Chile",2,,"Everton",1,,"Primera Division"
"16.02.2013/2014","Nublense",0,,"O'Higgins",2,,"Primera Division"
"15.02.2013/2014","Antofagasta",0,,"A. Italiano",1,,"Primera Division"
"15.02.2013/2014","Deportes Iquique",3,,"S. Wanderers",1,,"Primera Division"
"15.02.2013/2014","U. Catolica",7,,"Huachipato",1,,"Primera Division"
"15.02.2013/2014","U. De Concepcion",1,,"Cobresal",1,,"Primera Division"
"15.02.2013/2014","Union La Calera",2,,"Palestino",3,,"Primera Division"
"14.02.2013/2014","Colo Colo",3,,"Rangers",1,,"Primera Division"
"14.02.2013/2014","Cobreloa",1,,"U. Espanola",1,,"Primera Division"
"09.02.2013/2014","U. Espanola",1,,"Colo Colo",4,,"Primera Division"
"09.02.2013/2014","Nublense",3,,"U. De Concepcion",1,,"Primera Division"
"09.02.2013/2014","Huachipato",0,,"Deportes Iquique",1,,"Primera Division"
"09.02.2013/2014","S. Wanderers",2,,"U. De Chile",1,,"Primera Division"
"08.02.2013/2014","Everton",1,,"Antofagasta",1,,"Primera Division"
"08.02.2013/2014","Palestino",1,,"O'Higgins",1,,"Primera Division"
"08.02.2013/2014","Cobresal",0,,"U. Catolica",1,,"Primera Division"
"07.02.2013/2014","A. Italiano",0,,"Union La Calera",1,,"Primera Division"
"07.02.2013/2014","Rangers",2,,"Cobreloa",1,,"Primera Division"
"02.02.2013/2014","Colo Colo",5,,"Huachipato",3,,"Primera Division"
"02.02.2013/2014","Antofagasta",1,,"U. De Chile",3,,"Primera Division"
"02.02.2013/2014","Cobreloa",2,,"A. Italiano",0,,"Primera Division"
"02.02.2013/2014","Cobresal",2,,"Rangers",2,,"Primera Division"
"01.02.2013/2014","U. Espanola",3,,"Nublense",2,,"Primera Division"
"01.02.2013/2014","Union La Calera",0,,"Deportes Iquique",2,,"Primera Division"
"01.02.2013/2014","O'Higgins",2,,"S. Wanderers",0,,"Primera Division"
"31.01.2013/2014","U. Catolica",5,,"Palestino",3,,"Primera Division"
"31.01.2013/2014","U. De Concepcion",2,,"Everton",3,,"Primera Division"
"27.01.2013/2014","S. Wanderers",2,,"Cobreloa",2,,"Primera Division"
"26.01.2013/2014","U. De Chile",5,,"Nublense",0,,"Primera Division"
"26.01.2013/2014","Everton",0,,"O'Higgins",2,,"Primera Division"
"25.01.2013/2014","Deportes Iquique",2,,"Colo Colo",5,,"Primera Division"
"25.01.2013/2014","A. Italiano",1,,"U. Catolica",1,,"Primera Division"
"25.01.2013/2014","Antofagasta",1,,"Cobresal",0,,"Primera Division"
"25.01.2013/2014","Union La Calera",3,,"Rangers",1,,"Primera Division"
"25.01.2013/2014","Huachipato",1,,"U. Espanola",2,,"Primera Division"
"24.01.2013/2014","Palestino",1,,"U. De Concepcion",0,,"Primera Division"
"15.01.2013/2014","Colo Colo",1,,"Antofagasta",1,,"Primera Division"
"15.01.2013/2014","Nublense",2,,"Union La Calera",0,,"Primera Division"
"15.01.2013/2014","U. Espanola",1,,"Deportes Iquique",1,,"Primera Division"
"15.01.2013/2014","Cobreloa",1,,"Huachipato",1,,"Primera Division"
"15.01.2013/2014","Rangers",3,,"Everton",0,,"Primera Division"
"14.01.2013/2014","O'Higgins",1,,"A. Italiano",1,,"Primera Division"
"14.01.2013/2014","U. De Concepcion",2,,"U. Catolica",1,,"Primera Division"
"14.01.2013/2014","Cobresal",2,,"U. De Chile",1,,"Primera Division"
"13.01.2013/2014","S. Wanderers",2,,"Palestino",2,,"Primera Division"
"12.01.2013/2014","Everton",0,,"Colo Colo",2,,"Primera Division"
"12.01.2013/2014","Cobreloa",3,,"Nublense",1,,"Primera Division"
"11.01.2013/2014","Antofagasta",0,,"O'Higgins",0,,"Primera Division"
"11.01.2013/2014","U. Catolica",1,,"U. Espanola",0,,"Primera Division"
"11.01.2013/2014","Union La Calera",0,,"U. De Concepcion",2,,"Primera Division"
"10.01.2013/2014","Deportes Iquique",2,,"Cobresal",0,,"Primera Division"
"10.01.2013/2014","Huachipato",3,,"Rangers",2,,"Primera Division"
"10.01.2013/2014","U. De Chile",0,,"Palestino",1,,"Primera Division"
"09.01.2013/2014","A. Italiano",2,,"S. Wanderers",0,,"Primera Division"
"05.01.2013/2014","Colo Colo",2,,"A. Italiano",1,,"Primera Division"
"05.01.2013/2014","Cobresal",1,,"Union La Calera",5,,"Primera Division"
"05.01.2013/2014","Nublense",1,,"U. Catolica",2,,"Primera Division"
"04.01.2013/2014","U. Espanola",1,,"Antofagasta",1,,"Primera Division"
"04.01.2013/2014","Rangers",0,,"U. De Chile",1,,"Primera Division"
"04.01.2013/2014","U. De Concepcion",1,,"Cobreloa",0,,"Primera Division"
"04.01.2013/2014","Palestino",4,,"Everton",0,,"Primera Division"
"03.01.2013/2014","S. Wanderers",4,,"Huachipato",2,,"Primera Division"
"03.01.2013/2014","O'Higgins",1,,"Deportes Iquique",0,,"Primera Division"
"22.12.2013/2014","U. De Chile",4,,"Deportes Iquique",0,,"Primera Division"
"19.12.2013/2014","Deportes Iquique",0,,"U. De Chile",1,,"Primera Division"
"16.12.2013/2014","U. Catolica",1,1,"Deportes Iquique",2,1,"Primera Division"
"16.12.2013/2014","U. De Chile",3,,"Palestino",1,,"Primera Division"
"13.12.2013/2014","Deportes Iquique",2,,"U. Catolica",2,,"Primera Division"
"13.12.2013/2014","Palestino",1,,"U. De Chile",1,,"Primera Division"
"10.12.2013/2014","U. Catolica",0,,"O'Higgins",1,,"Primera Division"
"08.12.2013/2014","Cobreloa",2,,"U. De Chile",2,,"Primera Division"
"08.12.2013/2014","Colo Colo",2,,"Nublense",0,,"Primera Division"
"08.12.2013/2014","Palestino",1,,"A. Italiano",2,,"Primera Division"
"08.12.2013/2014","U. De Concepcion",1,,"Deportes Iquique",1,,"Primera Division"
"08.12.2013/2014","U. Espanola",4,,"Cobresal",1,,"Primera Division"
"08.12.2013/2014","S. Wanderers",1,,"Antofagasta",1,,"Primera Division"
"07.12.2013/2014","Rangers",3,,"O'Higgins",4,,"Primera Division"
"07.12.2013/2014","Union La Calera",0,,"U. Catolica",2,,"Primera Division"
"06.12.2013/2014","Everton",2,,"Huachipato",3,,"Primera Division"
"01.12.2013/2014","Nublense",1,,"Everton",0,,"Primera Division"
"01.12.2013/2014","U. Catolica",1,,"Colo Colo",0,,"Primera Division"
"30.11.2013/2014","Deportes Iquique",0,,"Palestino",1,,"Primera Division"
"30.11.2013/2014","U. De Chile",1,,"U. De Concepcion",1,,"Primera Division"
"30.11.2013/2014","Cobresal",1,,"S. Wanderers",1,,"Primera Division"
"30.11.2013/2014","O'Higgins",1,,"U. Espanola",0,,"Primera Division"
"29.11.2013/2014","A. Italiano",2,,"Rangers",0,,"Primera Division"
"29.11.2013/2014","Antofagasta",0,,"Cobreloa",0,,"Primera Division"
"29.11.2013/2014","Huachipato",0,,"Union La Calera",1,,"Primera Division"
"24.11.2013/2014","U. De Chile",1,,"Huachipato",0,,"Primera Division"
"24.11.2013/2014","Cobreloa",1,,"Everton",2,,"Primera Division"
"24.11.2013/2014","Cobresal",3,,"A. Italiano",1,,"Primera Division"
"24.11.2013/2014","S. Wanderers",0,,"Colo Colo",0,,"Primera Division"
"23.11.2013/2014","Union La Calera",1,,"O'Higgins",2,,"Primera Division"
"23.11.2013/2014","Antofagasta",2,,"U. Catolica",0,,"Primera Division"
"23.11.2013/2014","Palestino",3,,"Nublense",6,,"Primera Division"
"22.11.2013/2014","Rangers",0,,"Deportes Iquique",0,,"Primera Division"
"22.11.2013/2014","U. De Concepcion",0,,"U. Espanola",1,,"Primera Division"
"10.11.2013/2014","Nublense",2,,"Antofagasta",1,,"Primera Division"
"10.11.2013/2014","Colo Colo",3,,"U. De Chile",2,,"Primera Division"
"09.11.2013/2014","Deportes Iquique",2,,"A. Italiano",1,,"Primera Division"
"09.11.2013/2014","Huachipato",0,,"U. De Concepcion",0,,"Primera Division"
"09.11.2013/2014","Everton",0,,"U. Catolica",2,,"Primera Division"
"09.11.2013/2014","S. Wanderers",0,,"Rangers",3,,"Primera Division"
"09.11.2013/2014","Palestino",2,,"Cobresal",1,,"Primera Division"
"09.11.2013/2014","U. Espanola",1,,"Union La Calera",0,,"Primera Division"
"08.11.2013/2014","O'Higgins",1,,"Cobreloa",0,,"Primera Division"
"03.11.2013/2014","U. Catolica",2,,"Cobreloa",1,,"Primera Division"
"03.11.2013/2014","Antofagasta",1,,"Huachipato",0,,"Primera Division"
"03.11.2013/2014","Deportes Iquique",4,,"Nublense",1,,"Primera Division"
"02.11.2013/2014","A. Italiano",4,,"Everton",1,,"Primera Division"
"02.11.2013/2014","U. Espanola",3,,"S. Wanderers",1,,"Primera Division"
"02.11.2013/2014","Union La Calera",0,,"U. De Chile",3,,"Primera Division"
"02.11.2013/2014","Cobresal",0,,"O'Higgins",4,,"Primera Division"
"01.11.2013/2014","Rangers",2,,"Palestino",3,,"Primera Division"
"01.11.2013/2014","U. De Concepcion",4,,"Colo Colo",1,,"Primera Division"
"27.10.2013/2014","Nublense",2,,"Cobresal",1,,"Primera Division"
"27.10.2013/2014","Cobreloa",1,,"Union La Calera",0,,"Primera Division"
"27.10.2013/2014","S. Wanderers",2,,"U. De Concepcion",1,,"Primera Division"
"27.10.2013/2014","U. De Chile",0,,"U. Catolica",1,,"Primera Division"
"26.10.2013/2014","Everton",1,,"Deportes Iquique",0,,"Primera Division"
"26.10.2013/2014","Rangers",1,,"U. Espanola",1,,"Primera Division"
"26.10.2013/2014","O'Higgins",2,,"Colo Colo",3,,"Primera Division"
"26.10.2013/2014","Palestino",0,,"Antofagasta",1,,"Primera Division"
"25.10.2013/2014","Huachipato",2,,"A. Italiano",1,,"Primera Division"
"20.10.2013/2014","Colo Colo",2,,"Cobreloa",1,,"Primera Division"
"20.10.2013/2014","Antofagasta",0,,"Rangers",2,,"Primera Division"
"20.10.2013/2014","Cobresal",1,,"Huachipato",0,,"Primera Division"
"20.10.2013/2014","Union La Calera",2,,"Everton",0,,"Primera Division"
"19.10.2013/2014","Deportes Iquique",0,,"U. De Chile",3,,"Primera Division"
"19.10.2013/2014","U. Catolica",2,,"S. Wanderers",0,,"Primera Division"
"19.10.2013/2014","U. De Concepcion",0,,"O'Higgins",1,,"Primera Division"
"19.10.2013/2014","U. Espanola",2,,"Palestino",1,,"Primera Division"
