,date,t1,g1,g2,t2,tourn
97,2002.05.11,Cobresal,1,2,D. Concepcion,Primera Division
98,2002.05.11,Coquimbo,0,0,Palestino,Primera Division
99,2002.05.11,Huachipato,0,3,S. Wanderers,Primera Division
100,2002.05.11,U. Espanola,3,2,Cobreloa,Primera Division
101,2002.05.11,U. De Chile,0,3,Colo Colo,Primera Division
102,2002.05.11,Deportes Temuco,4,2,S. Morning,Primera Division
103,2002.05.11,San Felipe,2,0,Rangers,Primera Division
104,2002.05.18,San Felipe,2,2,A. Italiano,Primera Division
105,2002.05.18,S. Wanderers,3,3,U. De Chile,Primera Division
106,2002.05.18,S. Morning,5,2,Huachipato,Primera Division
107,2002.05.18,Rangers,2,2,Deportes Temuco,Primera Division
108,2002.05.18,Palestino,2,4,U. Catolica,Primera Division
109,2002.05.18,D. Concepcion,1,0,U. Espanola,Primera Division
110,2002.05.18,Colo Colo,2,0,Cobresal,Primera Division
111,2002.05.18,Cobreloa,4,0,Coquimbo,Primera Division
112,2002.05.25,A. Italiano,2,3,Palestino,Primera Division
113,2002.05.25,Cobresal,0,0,S. Wanderers,Primera Division
114,2002.05.25,Deportes Temuco,5,0,San Felipe,Primera Division
115,2002.05.25,Huachipato,1,1,Rangers,Primera Division
116,2002.05.25,U. Espanola,2,3,Colo Colo,Primera Division
117,2002.05.25,U. Catolica,3,3,Cobreloa,Primera Division
118,2002.05.25,U. De Chile,2,1,S. Morning,Primera Division
119,2002.05.25,Coquimbo,2,3,D. Concepcion,Primera Division
120,2002.06.18,Rangers,2,1,Colo Colo,Primera Division
121,2002.06.20,U. De Chile,3,3,U. Catolica,Primera Division
122,2002.06.22,Colo Colo,2,2,Rangers,Primera Division
123,2002.06.23,U. Catolica,2,1,U. De Chile,Primera Division
124,2002.06.30,Rangers,1,1,U. Catolica,Primera Division
125,2002.06.30,U. Catolica,4,0,Rangers,Primera Division
126,2002.08.03,Palestino,1,3,Cobreloa,Primera Division
127,2002.08.03,U. Espanola,2,0,S. Wanderers,Primera Division
128,2002.08.03,U. Catolica,2,1,D. Concepcion,Primera Division
129,2002.08.03,Cobresal,1,1,S. Morning,Primera Division
130,2002.08.03,Coquimbo,0,1,Colo Colo,Primera Division
131,2002.08.03,Deportes Temuco,1,2,A. Italiano,Primera Division
132,2002.08.03,Huachipato,3,0,San Felipe,Primera Division
133,2002.08.03,U. De Chile,4,0,Rangers,Primera Division
134,2002.08.10,San Felipe,1,1,U. De Chile,Primera Division
135,2002.08.10,S. Morning,1,1,U. Espanola,Primera Division
136,2002.08.10,Deportes Temuco,0,3,Huachipato,Primera Division
137,2002.08.10,D. Concepcion,1,1,Palestino,Primera Division
138,2002.08.10,A. Italiano,1,2,Cobreloa,Primera Division
139,2002.08.11,S. Wanderers,2,1,Coquimbo,Primera Division
140,2002.08.11,Colo Colo,1,1,U. Catolica,Primera Division
141,2002.08.11,Rangers,1,2,Cobresal,Primera Division
142,2002.08.17,U. Espanola,2,0,Rangers,Primera Division
143,2002.08.17,Coquimbo,2,1,S. Morning,Primera Division
144,2002.08.17,Cobresal,3,2,San Felipe,Primera Division
145,2002.08.18,Cobreloa,1,0,D. Concepcion,Primera Division
146,2002.08.18,Palestino,0,0,Colo Colo,Primera Division
147,2002.08.18,Huachipato,1,1,A. Italiano,Primera Division
148,2002.08.18,U. Catolica,2,2,S. Wanderers,Primera Division
149,2002.08.18,U. De Chile,1,2,Deportes Temuco,Primera Division
150,2002.08.24,Huachipato,1,2,U. De Chile,Primera Division
151,2002.08.24,S. Wanderers,3,1,Palestino,Primera Division
152,2002.08.24,San Felipe,2,1,U. Espanola,Primera Division
153,2002.08.25,S. Morning,1,2,U. Catolica,Primera Division
154,2002.08.25,Deportes Temuco,1,2,Cobresal,Primera Division
155,2002.08.25,A. Italiano,2,2,D. Concepcion,Primera Division
156,2002.08.25,Colo Colo,1,2,Cobreloa,Primera Division
157,2002.09.13,Cobresal,2,2,Huachipato,Primera Division
158,2002.09.13,Coquimbo,2,0,San Felipe,Primera Division
159,2002.09.13,Palestino,0,2,S. Morning,Primera Division
160,2002.09.13,Cobreloa,2,0,S. Wanderers,Primera Division
161,2002.09.13,U. De Chile,2,2,A. Italiano,Primera Division
162,2002.09.13,U. Espanola,2,1,Deportes Temuco,Primera Division
163,2002.09.13,U. Catolica,3,0,Rangers,Primera Division
164,2002.09.20,Deportes Temuco,1,1,Coquimbo,Primera Division
165,2002.09.20,Huachipato,1,3,U. Espanola,Primera Division
166,2002.09.20,Rangers,3,2,Palestino,Primera Division
167,2002.09.20,A. Italiano,1,2,Colo Colo,Primera Division
168,2002.09.20,S. Wanderers,2,2,D. Concepcion,Primera Division
169,2002.09.20,San Felipe,1,2,U. Catolica,Primera Division
170,2002.09.20,U. De Chile,1,1,Cobresal,Primera Division
171,2002.09.20,S. Morning,0,4,Cobreloa,Primera Division
172,2002.09.27,U. Espanola,0,1,U. De Chile,Primera Division
173,2002.09.27,U. Catolica,5,1,Deportes Temuco,Primera Division
174,2002.09.27,Palestino,0,2,San Felipe,Primera Division
175,2002.09.27,D. Concepcion,1,0,S. Morning,Primera Division
176,2002.09.27,Cobresal,1,0,A. Italiano,Primera Division
177,2002.09.27,Cobreloa,4,0,Rangers,Primera Division
178,2002.09.28,Coquimbo,1,0,Huachipato,Primera Division
179,2002.09.28,Colo Colo,0,2,S. Wanderers,Primera Division
180,2002.10.04,A. Italiano,1,1,S. Wanderers,Primera Division
181,2002.10.04,Deportes Temuco,1,1,Palestino,Primera Division
182,2002.10.04,San Felipe,3,1,Cobreloa,Primera Division
183,2002.10.04,S. Morning,1,5,Colo Colo,Primera Division
184,2002.10.04,Rangers,1,2,D. Concepcion,Primera Division
185,2002.10.05,U. De Chile,1,0,Coquimbo,Primera Division
186,2002.10.05,Huachipato,3,1,U. Catolica,Primera Division
187,2002.10.05,Cobresal,3,2,U. Espanola,Primera Division
188,2002.10.11,D. Concepcion,0,2,San Felipe,Primera Division
189,2002.10.12,U. Catolica,1,1,U. De Chile,Primera Division
190,2002.10.12,Cobreloa,7,1,Deportes Temuco,Primera Division
191,2002.10.12,S. Wanderers,2,0,S. Morning,Primera Division
192,2002.10.12,Palestino,1,1,Huachipato,Primera Division
193,2002.10.13,U. Espanola,2,0,A. Italiano,Primera Division
194,2002.10.13,Coquimbo,0,0,Cobresal,Primera Division
195,2002.10.13,Colo Colo,3,1,Rangers,Primera Division
196,2002.10.19,U. Espanola,3,0,Coquimbo,Primera Division
197,2002.10.19,Cobresal,1,3,U. Catolica,Primera Division
198,2002.10.19,Huachipato,1,1,Cobreloa,Primera Division
199,2002.10.20,U. De Chile,3,1,Palestino,Primera Division
200,2002.10.20,A. Italiano,2,1,S. Morning,Primera Division
201,2002.10.20,San Felipe,2,0,Colo Colo,Primera Division
202,2002.10.20,Rangers,1,1,S. Wanderers,Primera Division
203,2002.10.20,Deportes Temuco,1,2,D. Concepcion,Primera Division
204,2002.10.26,S. Wanderers,1,0,San Felipe,Primera Division
205,2002.10.26,Coquimbo,0,0,A. Italiano,Primera Division
206,2002.10.26,Colo Colo,1,1,Deportes Temuco,Primera Division
207,2002.10.26,Palestino,2,0,Cobresal,Primera Division
208,2002.10.26,Cobreloa,1,1,U. De Chile,Primera Division
209,2002.10.27,D. Concepcion,1,2,Huachipato,Primera Division
210,2002.10.27,U. Catolica,1,1,U. Espanola,Primera Division
211,2002.10.27,S. Morning,2,0,Rangers,Primera Division
212,2002.10.30,Coquimbo,1,1,Rangers,Primera Division
213,2002.10.31,D. Concepcion,2,4,Colo Colo,Primera Division
214,2002.11.02,Deportes Temuco,0,2,S. Wanderers,Primera Division
215,2002.11.02,Cobresal,1,1,Cobreloa,Primera Division
216,2002.11.02,San Felipe,1,1,S. Morning,Primera Division
217,2002.11.02,U. De Chile,2,1,D. Concepcion,Primera Division
218,2002.11.02,U. Espanola,1,1,Palestino,Primera Division
219,2002.11.03,Huachipato,0,0,Colo Colo,Primera Division
220,2002.11.03,Coquimbo,1,1,U. Catolica,Primera Division
221,2002.11.03,A. Italiano,1,1,Rangers,Primera Division
222,2002.11.08,D. Concepcion,1,1,Cobresal,Primera Division
223,2002.11.09,S. Wanderers,2,1,Huachipato,Primera Division
224,2002.11.09,Palestino,0,0,Coquimbo,Primera Division
225,2002.11.09,U. Catolica,2,3,A. Italiano,Primera Division
226,2002.11.09,S. Morning,0,0,Deportes Temuco,Primera Division
227,2002.11.09,Rangers,1,1,San Felipe,Primera Division
228,2002.11.09,Colo Colo,0,0,U. De Chile,Primera Division
229,2002.11.10,Cobreloa,1,0,U. Espanola,Primera Division
230,2002.11.15,Coquimbo,0,0,Cobreloa,Primera Division
231,2002.11.15,Cobresal,2,1,Colo Colo,Primera Division
232,2002.11.16,A. Italiano,2,1,San Felipe,Primera Division
233,2002.11.16,U. Espanola,4,3,D. Concepcion,Primera Division
234,2002.11.16,U. Catolica,2,0,Palestino,Primera Division
235,2002.11.16,Deportes Temuco,0,0,Rangers,Primera Division
236,2002.11.17,Huachipato,3,0,S. Morning,Primera Division
237,2002.11.17,U. De Chile,2,1,S. Wanderers,Primera Division
238,2002.11.23,Cobreloa,3,0,U. Catolica,Primera Division
239,2002.11.23,Colo Colo,2,0,U. Espanola,Primera Division
240,2002.11.23,San Felipe,3,2,Deportes Temuco,Primera Division
241,2002.11.23,S. Wanderers,2,3,Cobresal,Primera Division
242,2002.11.24,Rangers,3,0,Huachipato,Primera Division
243,2002.11.24,S. Morning,0,2,U. De Chile,Primera Division
244,2002.11.24,Palestino,3,1,A. Italiano,Primera Division
245,2002.11.24,D. Concepcion,1,1,Coquimbo,Primera Division
246,2002.11.25,Colo Colo,3,2,U. Espanola,Primera Division
247,2002.11.26,Huachipato,4,0,S. Wanderers,Primera Division
248,2002.11.26,D. Concepcion,5,1,Cobresal,Primera Division
249,2002.11.26,Coquimbo,0,0,U. Catolica,Primera Division
250,2002.11.26,Rangers,1,2,Cobreloa,Primera Division
251,2002.11.27,Palestino,3,4,U. De Chile,Primera Division
252,2002.11.30,S. Wanderers,4,0,Huachipato,Primera Division
253,2002.11.30,U. Catolica,2,0,Coquimbo,Primera Division
254,2002.12.01,U. Espanola,0,0,Colo Colo,Primera Division
255,2002.12.01,Cobreloa,3,1,Rangers,Primera Division
256,2002.12.01,Cobresal,3,2,D. Concepcion,Primera Division
257,2002.12.01,U. De Chile,4,2,Palestino,Primera Division
258,2002.12.02,S. Wanderers,0,4,U. Catolica,Primera Division
259,2002.12.03,D. Concepcion,0,2,Cobreloa,Primera Division
260,2002.12.03,Colo Colo,4,1,Cobresal,Primera Division
261,2002.12.04,Huachipato,2,2,U. De Chile,Primera Division
262,2002.12.06,U. Catolica,2,1,S. Wanderers,Primera Division
263,2002.12.06,Cobresal,1,3,Colo Colo,Primera Division
264,2002.12.08,U. De Chile,1,1,Huachipato,Primera Division
265,2002.12.08,Cobreloa,2,1,D. Concepcion,Primera Division
266,2002.12.11,U. Catolica,0,0,U. De Chile,Primera Division
267,2002.12.12,Colo Colo,2,0,Cobreloa,Primera Division
268,2002.12.14,U. De Chile,0,1,U. Catolica,Primera Division
269,2002.12.14,Cobreloa,1,2,Colo Colo,Primera Division
270,2002.12.18,Colo Colo,2,0,U. Catolica,Primera Division
271,2002.12.22,U. Catolica,2,3,Colo Colo,Primera Division
272,2003.02.08,Cobreloa,4,1,U. De Chile,Primera Division
273,2003.02.08,D. Puerto Montt,1,0,Palestino,Primera Division
274,2003.02.08,S. Wanderers,5,2,U. De Concepcion,Primera Division
275,2003.02.08,Coquimbo,1,1,Rangers,Primera Division
276,2003.02.09,Huachipato,1,2,U. Espanola,Primera Division
277,2003.02.09,Deportes Temuco,1,1,U. Catolica,Primera Division
278,2003.02.09,Colo Colo,6,4,A. Italiano,Primera Division
279,2003.02.09,San Felipe,1,0,Cobresal,Primera Division
280,2003.02.14,U. De Concepcion,1,3,D. Puerto Montt,Primera Division
281,2003.02.15,U. Espanola,0,2,Colo Colo,Primera Division
282,2003.02.15,Palestino,4,0,Deportes Temuco,Primera Division
283,2003.02.15,U. Catolica,3,2,Huachipato,Primera Division
284,2003.02.15,Rangers,1,1,Cobreloa,Primera Division
285,2003.02.15,Coquimbo,2,1,San Felipe,Primera Division
286,2003.02.16,A. Italiano,2,1,Cobresal,Primera Division
287,2003.02.16,U. De Chile,4,1,S. Wanderers,Primera Division
288,2003.02.22,San Felipe,0,4,A. Italiano,Primera Division
289,2003.02.22,S. Wanderers,2,2,Rangers,Primera Division
290,2003.02.22,Colo Colo,1,1,U. Catolica,Primera Division
291,2003.02.23,D. Puerto Montt,1,1,U. De Chile,Primera Division
292,2003.02.23,Cobresal,5,1,U. Espanola,Primera Division
293,2003.02.23,Huachipato,4,2,Palestino,Primera Division
294,2003.02.23,Deportes Temuco,0,1,U. De Concepcion,Primera Division
295,2003.02.23,Cobreloa,1,0,Coquimbo,Primera Division
296,2003.03.01,Cobreloa,3,0,San Felipe,Primera Division
297,2003.03.01,U. Espanola,1,3,A. Italiano,Primera Division
298,2003.03.01,U. De Chile,6,0,Deportes Temuco,Primera Division
299,2003.03.01,Coquimbo,0,2,S. Wanderers,Primera Division
300,2003.03.02,Palestino,0,1,Colo Colo,Primera Division
301,2003.03.02,U. Catolica,0,0,Cobresal,Primera Division
302,2003.03.02,U. De Concepcion,0,0,Huachipato,Primera Division
303,2003.03.02,Rangers,4,0,D. Puerto Montt,Primera Division
304,2003.03.07,A. Italiano,2,1,U. Catolica,Primera Division
305,2003.03.08,San Felipe,2,2,U. Espanola,Primera Division
306,2003.03.08,S. Wanderers,0,1,Cobreloa,Primera Division
307,2003.03.08,Deportes Temuco,1,1,Rangers,Primera Division
308,2003.03.09,Colo Colo,1,1,U. De Concepcion,Primera Division
309,2003.03.09,Huachipato,2,2,U. De Chile,Primera Division
310,2003.03.09,D. Puerto Montt,1,1,Coquimbo,Primera Division
311,2003.03.09,Cobresal,1,0,Palestino,Primera Division
312,2003.03.15,Palestino,1,5,A. Italiano,Primera Division
313,2003.03.15,Cobreloa,2,0,D. Puerto Montt,Primera Division
314,2003.03.15,U. Catolica,4,2,U. Espanola,Primera Division
315,2003.03.15,S. Wanderers,1,1,San Felipe,Primera Division
316,2003.03.15,Rangers,1,1,Huachipato,Primera Division
317,2003.03.16,U. De Concepcion,1,2,Cobresal,Primera Division
318,2003.03.16,U. De Chile,0,0,Colo Colo,Primera Division
319,2003.03.16,Coquimbo,1,2,Deportes Temuco,Primera Division
320,2003.03.21,A. Italiano,2,1,U. De Concepcion,Primera Division
321,2003.03.22,San Felipe,1,3,U. Catolica,Primera Division
322,2003.03.22,Deportes Temuco,3,1,Cobreloa,Primera Division
323,2003.03.22,U. Espanola,1,2,Palestino,Primera Division
324,2003.03.23,Huachipato,3,1,Coquimbo,Primera Division
325,2003.03.23,D. Puerto Montt,2,1,S. Wanderers,Primera Division
326,2003.03.23,Cobresal,3,3,U. De Chile,Primera Division
327,2003.03.23,Colo Colo,1,1,Rangers,Primera Division
328,2003.04.04,Cobreloa,2,1,Huachipato,Primera Division
329,2003.04.05,S. Wanderers,1,1,Deportes Temuco,Primera Division
330,2003.04.05,Palestino,2,2,U. Catolica,Primera Division
331,2003.04.06,U. De Chile,1,1,A. Italiano,Primera Division
332,2003.04.06,U. De Concepcion,3,1,U. Espanola,Primera Division
333,2003.04.06,Rangers,3,3,Cobresal,Primera Division
334,2003.04.06,D. Puerto Montt,1,2,San Felipe,Primera Division
