,date,t1,g1,g2,t2,tourn
0,2002.01.27,Portuguesa,3,5,Monagas,Primera Division
1,2002.01.27,Caracas,1,1,Estudiantes Merida,Primera Division
2,2002.01.27,Petare,2,0,Dep. Tachira,Primera Division
3,2002.01.27,Trujillanos,0,1,Nacional Tachira,Primera Division
4,2002.01.27,Mineros,0,2,Galicia,Primera Division
5,2002.01.30,Monagas,1,1,Dep. Tachira,Primera Division
6,2002.01.30,Estudiantes Merida,3,0,Mineros,Primera Division
7,2002.01.30,Galicia,4,2,Portuguesa,Primera Division
8,2002.01.30,Petare,1,0,Trujillanos,Primera Division
9,2002.01.30,Nacional Tachira,1,0,Caracas,Primera Division
10,2002.02.03,Trujillanos,1,0,Monagas,Primera Division
11,2002.02.03,Mineros,1,6,Nacional Tachira,Primera Division
12,2002.02.03,Estudiantes Merida,0,0,Galicia,Primera Division
13,2002.02.03,Dep. Tachira,2,2,Portuguesa,Primera Division
14,2002.02.03,Caracas,2,1,Petare,Primera Division
15,2002.02.10,Portuguesa,2,2,Trujillanos,Primera Division
16,2002.02.10,Petare,1,1,Mineros,Primera Division
17,2002.02.10,Nacional Tachira,1,1,Estudiantes Merida,Primera Division
18,2002.02.10,Galicia,1,1,Dep. Tachira,Primera Division
19,2002.02.10,Caracas,2,3,Monagas,Primera Division
20,2002.02.17,Estudiantes Merida,0,1,Petare,Primera Division
21,2002.02.17,Mineros,0,2,Monagas,Primera Division
22,2002.02.17,Caracas,9,2,Portuguesa,Primera Division
23,2002.02.17,Trujillanos,1,2,Dep. Tachira,Primera Division
24,2002.02.17,Nacional Tachira,4,0,Galicia,Primera Division
25,2002.02.24,Portuguesa,0,0,Mineros,Primera Division
26,2002.02.24,Petare,2,1,Nacional Tachira,Primera Division
27,2002.02.24,Monagas,2,1,Estudiantes Merida,Primera Division
28,2002.02.24,Galicia,0,4,Trujillanos,Primera Division
29,2002.02.24,Dep. Tachira,3,1,Caracas,Primera Division
30,2002.03.07,Nacional Tachira,1,0,Dep. Tachira,Primera Division
31,2002.03.10,Caracas,1,1,Trujillanos,Primera Division
32,2002.03.10,Estudiantes Merida,3,0,Portuguesa,Primera Division
33,2002.03.10,Galicia,1,4,Petare,Primera Division
34,2002.03.10,Nacional Tachira,1,0,Monagas,Primera Division
35,2002.03.10,Mineros,0,2,Dep. Tachira,Primera Division
36,2002.03.13,Estudiantes Merida,2,1,Trujillanos,Primera Division
37,2002.03.13,Petare,2,0,Portuguesa,Primera Division
38,2002.03.13,Mineros,2,1,Caracas,Primera Division
39,2002.03.13,Galicia,1,0,Monagas,Primera Division
40,2002.03.17,Galicia,0,1,Caracas,Primera Division
41,2002.03.17,Monagas,3,0,Petare,Primera Division
42,2002.03.17,Dep. Tachira,3,1,Estudiantes Merida,Primera Division
43,2002.03.17,Trujillanos,3,0,Mineros,Primera Division
44,2002.03.17,Portuguesa,3,3,Nacional Tachira,Primera Division
45,2002.03.24,Trujillanos,1,1,Estudiantes Merida,Primera Division
46,2002.03.24,Portuguesa,2,1,Petare,Primera Division
47,2002.03.24,Monagas,2,0,Galicia,Primera Division
48,2002.03.24,Dep. Tachira,1,4,Nacional Tachira,Primera Division
49,2002.03.24,Caracas,2,2,Mineros,Primera Division
50,2002.04.07,Monagas,3,2,Portuguesa,Primera Division
51,2002.04.07,Estudiantes Merida,4,1,Caracas,Primera Division
52,2002.04.07,Galicia,1,1,Mineros,Primera Division
53,2002.04.07,Nacional Tachira,1,2,Trujillanos,Primera Division
54,2002.04.07,Petare,2,2,Dep. Tachira,Primera Division
55,2002.04.10,Caracas,2,1,Nacional Tachira,Primera Division
56,2002.04.10,Trujillanos,0,1,Petare,Primera Division
57,2002.04.10,Portuguesa,2,0,Galicia,Primera Division
58,2002.04.10,Mineros,1,0,Estudiantes Merida,Primera Division
59,2002.04.10,Dep. Tachira,1,2,Monagas,Primera Division
60,2002.04.14,Galicia,4,0,Estudiantes Merida,Primera Division
61,2002.04.14,Monagas,2,2,Trujillanos,Primera Division
62,2002.04.14,Nacional Tachira,4,0,Mineros,Primera Division
63,2002.04.14,Portuguesa,0,0,Dep. Tachira,Primera Division
64,2002.04.17,Petare,1,1,Caracas,Primera Division
65,2002.04.21,Trujillanos,4,3,Portuguesa,Primera Division
66,2002.04.21,Monagas,2,0,Caracas,Primera Division
67,2002.04.21,Mineros,2,2,Petare,Primera Division
68,2002.04.21,Estudiantes Merida,2,0,Nacional Tachira,Primera Division
69,2002.04.21,Dep. Tachira,2,0,Galicia,Primera Division
70,2002.04.27,Galicia,2,3,Nacional Tachira,Primera Division
71,2002.04.28,Portuguesa,2,4,Caracas,Primera Division
72,2002.04.28,Petare,2,3,Estudiantes Merida,Primera Division
73,2002.04.28,Monagas,0,0,Mineros,Primera Division
74,2002.04.28,Dep. Tachira,1,0,Trujillanos,Primera Division
75,2002.05.01,Estudiantes Merida,1,1,Monagas,Primera Division
76,2002.05.01,Mineros,5,0,Portuguesa,Primera Division
77,2002.05.01,Caracas,2,1,Dep. Tachira,Primera Division
78,2002.05.01,Trujillanos,0,0,Galicia,Primera Division
79,2002.05.01,Nacional Tachira,2,1,Petare,Primera Division
80,2002.05.05,Dep. Tachira,3,1,Mineros,Primera Division
81,2002.05.05,Petare,6,2,Galicia,Primera Division
82,2002.05.05,Monagas,1,1,Nacional Tachira,Primera Division
83,2002.05.05,Trujillanos,1,1,Caracas,Primera Division
84,2002.05.05,Portuguesa,2,0,Estudiantes Merida,Primera Division
85,2002.05.12,Petare,0,0,Monagas,Primera Division
86,2002.05.12,Nacional Tachira,2,0,Portuguesa,Primera Division
87,2002.05.12,Mineros,1,2,Trujillanos,Primera Division
88,2002.05.12,Estudiantes Merida,1,1,Dep. Tachira,Primera Division
89,2002.05.12,Caracas,4,0,Galicia,Primera Division
90,2002.05.18,Nacional Tachira,3,3,Estudiantes Merida,Primera Division
91,2002.05.18,Carabobo,3,2,Portuguesa,Primera Division
92,2002.05.25,Estudiantes Merida,0,0,Nacional Tachira,Primera Division
93,2002.05.25,Portuguesa,0,0,Carabobo,Primera Division
94,2002.08.04,U. A. Maracaibo,1,2,Nacional Tachira,Primera Division
95,2002.08.04,Trujillanos,2,1,Carabobo,Primera Division
96,2002.08.04,Monagas,3,2,Petare,Primera Division
97,2002.08.04,Dep. Tachira,1,1,Estudiantes Merida,Primera Division
98,2002.08.04,Caracas,4,1,Mineros,Primera Division
99,2002.08.11,Estudiantes Merida,1,1,Mineros,Primera Division
100,2002.08.11,Carabobo,2,2,Dep. Tachira,Primera Division
101,2002.08.11,Monagas,0,2,Caracas,Primera Division
102,2002.08.11,Petare,1,1,U. A. Maracaibo,Primera Division
103,2002.08.11,Nacional Tachira,2,1,Trujillanos,Primera Division
104,2002.08.18,U. A. Maracaibo,1,0,Monagas,Primera Division
105,2002.08.18,Trujillanos,1,2,Petare,Primera Division
106,2002.08.18,Mineros,0,0,Carabobo,Primera Division
107,2002.08.18,Dep. Tachira,2,0,Nacional Tachira,Primera Division
108,2002.08.18,Caracas,2,3,Estudiantes Merida,Primera Division
109,2002.08.25,Petare,1,1,Dep. Tachira,Primera Division
110,2002.08.25,Carabobo,1,1,Estudiantes Merida,Primera Division
111,2002.08.25,Monagas,4,1,Trujillanos,Primera Division
112,2002.08.25,U. A. Maracaibo,0,0,Caracas,Primera Division
113,2002.08.25,Nacional Tachira,2,1,Mineros,Primera Division
114,2002.09.01,Estudiantes Merida,1,0,Nacional Tachira,Primera Division
115,2002.09.01,Caracas,1,0,Carabobo,Primera Division
116,2002.09.01,Trujillanos,4,1,U. A. Maracaibo,Primera Division
117,2002.09.01,Mineros,3,1,Petare,Primera Division
118,2002.09.01,Dep. Tachira,1,0,Monagas,Primera Division
119,2002.09.15,Petare,3,1,Estudiantes Merida,Primera Division
120,2002.09.15,Monagas,0,1,Mineros,Primera Division
121,2002.09.15,Nacional Tachira,0,0,Carabobo,Primera Division
122,2002.09.15,Trujillanos,1,2,Caracas,Primera Division
123,2002.09.15,U. A. Maracaibo,1,1,Dep. Tachira,Primera Division
124,2002.09.22,Mineros,1,1,U. A. Maracaibo,Primera Division
125,2002.09.22,Estudiantes Merida,2,1,Monagas,Primera Division
126,2002.09.22,Dep. Tachira,2,1,Trujillanos,Primera Division
127,2002.09.22,Caracas,1,0,Nacional Tachira,Primera Division
128,2002.09.22,Carabobo,0,0,Petare,Primera Division
129,2002.09.29,Dep. Tachira,2,2,Caracas,Primera Division
130,2002.09.29,Trujillanos,1,1,Mineros,Primera Division
131,2002.09.29,Petare,0,0,Nacional Tachira,Primera Division
132,2002.09.29,U. A. Maracaibo,2,0,Estudiantes Merida,Primera Division
133,2002.10.01,Monagas,2,1,Carabobo,Primera Division
134,2002.10.06,Nacional Tachira,1,3,Monagas,Primera Division
135,2002.10.06,Mineros,2,0,Dep. Tachira,Primera Division
136,2002.10.06,Estudiantes Merida,2,1,Trujillanos,Primera Division
137,2002.10.06,Caracas,2,2,Petare,Primera Division
138,2002.10.06,Carabobo,3,1,U. A. Maracaibo,Primera Division
139,2002.10.11,Estudiantes Merida,1,2,Dep. Tachira,Primera Division
140,2002.10.12,Mineros,0,1,Caracas,Primera Division
141,2002.10.12,Carabobo,2,1,Trujillanos,Primera Division
142,2002.10.12,Petare,4,1,Monagas,Primera Division
143,2002.10.12,Nacional Tachira,0,2,U. A. Maracaibo,Primera Division
144,2002.10.25,Mineros,2,3,Estudiantes Merida,Primera Division
145,2002.10.27,U. A. Maracaibo,2,2,Petare,Primera Division
146,2002.10.27,Trujillanos,2,3,Nacional Tachira,Primera Division
147,2002.10.27,Dep. Tachira,1,2,Carabobo,Primera Division
148,2002.10.27,Caracas,3,1,Monagas,Primera Division
149,2002.11.03,Petare,2,0,Trujillanos,Primera Division
150,2002.11.03,Nacional Tachira,1,2,Dep. Tachira,Primera Division
151,2002.11.03,Monagas,1,0,U. A. Maracaibo,Primera Division
152,2002.11.03,Estudiantes Merida,2,2,Caracas,Primera Division
153,2002.11.03,Carabobo,2,1,Mineros,Primera Division
154,2002.11.10,Mineros,1,2,Nacional Tachira,Primera Division
155,2002.11.10,Caracas,5,0,U. A. Maracaibo,Primera Division
156,2002.11.10,Trujillanos,1,3,Monagas,Primera Division
157,2002.11.10,Dep. Tachira,0,1,Petare,Primera Division
158,2002.11.17,Carabobo,2,1,Caracas,Primera Division
159,2002.11.17,Monagas,2,0,Dep. Tachira,Primera Division
160,2002.11.17,U. A. Maracaibo,1,1,Trujillanos,Primera Division
161,2002.11.17,Petare,3,0,Mineros,Primera Division
162,2002.11.20,Estudiantes Merida,0,1,Carabobo,Primera Division
163,2002.11.24,Mineros,1,1,Monagas,Primera Division
164,2002.11.24,Estudiantes Merida,0,0,Petare,Primera Division
165,2002.11.24,Dep. Tachira,2,3,U. A. Maracaibo,Primera Division
166,2002.11.24,Caracas,1,0,Trujillanos,Primera Division
167,2002.11.24,Carabobo,2,0,Nacional Tachira,Primera Division
168,2002.12.01,U. A. Maracaibo,0,0,Mineros,Primera Division
169,2002.12.01,Trujillanos,4,3,Dep. Tachira,Primera Division
170,2002.12.01,Petare,3,0,Carabobo,Primera Division
171,2002.12.01,Nacional Tachira,3,0,Caracas,Primera Division
172,2002.12.01,Monagas,1,1,Estudiantes Merida,Primera Division
173,2002.12.04,Nacional Tachira,0,0,Estudiantes Merida,Primera Division
174,2003.01.19,Carabobo,2,1,Monagas,Primera Division
175,2003.01.19,Estudiantes Merida,0,3,U. A. Maracaibo,Primera Division
176,2003.01.19,Caracas,1,1,Dep. Tachira,Primera Division
177,2003.01.19,Nacional Tachira,0,2,Petare,Primera Division
178,2003.01.19,Mineros,3,0,Trujillanos,Primera Division
179,2003.01.22,U. A. Maracaibo,1,1,Carabobo,Primera Division
180,2003.01.22,Trujillanos,1,0,Estudiantes Merida,Primera Division
181,2003.01.22,Petare,0,3,Caracas,Primera Division
182,2003.01.22,Monagas,2,0,Nacional Tachira,Primera Division
183,2003.01.22,Dep. Tachira,1,0,Mineros,Primera Division
184,2003.03.01,Estudiantes Merida,4,1,Trujillanos,Primera Division
185,2003.03.02,Carabobo,0,0,Caracas,Primera Division
186,2003.03.02,Mineros,0,1,Monagas,Primera Division
187,2003.03.02,Petare,2,2,U. A. Maracaibo,Primera Division
188,2003.03.09,Trujillanos,1,1,Dep. Tachira,Primera Division
189,2003.03.09,Monagas,2,3,Estudiantes Merida,Primera Division
190,2003.03.09,Caracas,0,0,Mineros,Primera Division
191,2003.03.09,Carabobo,0,1,Petare,Primera Division
192,2003.03.12,Mineros,5,3,Carabobo,Primera Division
193,2003.03.12,U. A. Maracaibo,0,0,Trujillanos,Primera Division
194,2003.03.12,Dep. Tachira,2,0,Monagas,Primera Division
195,2003.03.12,Estudiantes Merida,0,0,Caracas,Primera Division
196,2003.03.15,Monagas,0,2,U. A. Maracaibo,Primera Division
197,2003.03.16,Mineros,0,0,Petare,Primera Division
198,2003.03.16,Caracas,0,0,Dep. Tachira,Primera Division
199,2003.03.16,Carabobo,0,0,Estudiantes Merida,Primera Division
200,2003.03.19,U. A. Maracaibo,0,0,Caracas,Primera Division
201,2003.03.19,Petare,1,1,Trujillanos,Primera Division
202,2003.03.19,Estudiantes Merida,3,1,Mineros,Primera Division
203,2003.03.19,Dep. Tachira,1,1,Carabobo,Primera Division
204,2003.03.23,Monagas,1,2,Trujillanos,Primera Division
205,2003.03.23,Mineros,3,1,Dep. Tachira,Primera Division
206,2003.03.23,Estudiantes Merida,2,2,Petare,Primera Division
207,2003.03.23,Carabobo,1,2,U. A. Maracaibo,Primera Division
208,2003.04.05,U. A. Maracaibo,1,0,Mineros,Primera Division
209,2003.04.05,Dep. Tachira,2,2,Estudiantes Merida,Primera Division
210,2003.04.06,Petare,4,3,Monagas,Primera Division
211,2003.04.06,Trujillanos,3,1,Caracas,Primera Division
212,2003.04.09,Caracas,2,0,Monagas,Primera Division
213,2003.04.09,Carabobo,1,2,Trujillanos,Primera Division
214,2003.04.09,Estudiantes Merida,1,0,U. A. Maracaibo,Primera Division
215,2003.04.09,Dep. Tachira,1,0,Petare,Primera Division
216,2003.04.13,U. A. Maracaibo,0,0,Dep. Tachira,Primera Division
217,2003.04.13,Trujillanos,2,1,Mineros,Primera Division
218,2003.04.13,Petare,4,3,Caracas,Primera Division
219,2003.04.13,Monagas,2,1,Carabobo,Primera Division
220,2003.04.20,U. A. Maracaibo,5,2,Petare,Primera Division
221,2003.04.20,Trujillanos,1,0,Estudiantes Merida,Primera Division
222,2003.04.20,Monagas,3,2,Mineros,Primera Division
223,2003.04.20,Caracas,2,0,Carabobo,Primera Division
224,2003.04.27,Dep. Tachira,1,1,Trujillanos,Primera Division
225,2003.04.27,Petare,4,0,Carabobo,Primera Division
226,2003.04.27,Mineros,0,1,Caracas,Primera Division
227,2003.04.27,Estudiantes Merida,3,1,Monagas,Primera Division
228,2003.05.04,Estudiantes Merida,3,0,Carabobo,Primera Division
229,2003.05.04,Petare,3,0,Mineros,Primera Division
230,2003.05.04,Dep. Tachira,0,3,Caracas,Primera Division
231,2003.05.04,U. A. Maracaibo,0,0,Monagas,Primera Division
232,2003.05.07,Carabobo,0,0,Dep. Tachira,Primera Division
233,2003.05.07,Caracas,1,2,U. A. Maracaibo,Primera Division
234,2003.05.07,Trujillanos,0,0,Petare,Primera Division
235,2003.05.07,Mineros,2,1,Estudiantes Merida,Primera Division
236,2003.05.11,U. A. Maracaibo,2,0,Carabobo,Primera Division
237,2003.05.11,Trujillanos,0,1,Monagas,Primera Division
238,2003.05.11,Petare,4,0,Estudiantes Merida,Primera Division
239,2003.05.11,Dep. Tachira,2,0,Mineros,Primera Division
240,2003.05.14,Trujillanos,0,0,U. A. Maracaibo,Primera Division
241,2003.05.14,Monagas,2,0,Dep. Tachira,Primera Division
242,2003.05.14,Caracas,2,0,Estudiantes Merida,Primera Division
243,2003.05.14,Carabobo,0,0,Mineros,Primera Division
244,2003.05.18,Monagas,1,1,Petare,Primera Division
245,2003.05.18,Mineros,2,2,U. A. Maracaibo,Primera Division
246,2003.05.18,Estudiantes Merida,1,2,Dep. Tachira,Primera Division
247,2003.05.18,Caracas,1,1,Trujillanos,Primera Division
248,2003.05.21,Trujillanos,1,2,Carabobo,Primera Division
249,2003.05.21,Monagas,0,0,Caracas,Primera Division
250,2003.05.21,Petare,1,0,Dep. Tachira,Primera Division
251,2003.05.21,U. A. Maracaibo,2,0,Estudiantes Merida,Primera Division
252,2003.05.25,Mineros,0,1,Trujillanos,Primera Division
253,2003.05.25,Dep. Tachira,0,1,U. A. Maracaibo,Primera Division
254,2003.05.25,Caracas,2,3,Petare,Primera Division
255,2003.05.25,Carabobo,0,0,Monagas,Primera Division
256,2003.05.27,U. A. Maracaibo,1,1,Caracas,Primera Division
257,2003.05.27,Union Lara,2,2,Mineros,Primera Division
258,2003.05.31,Caracas,3,0,U. A. Maracaibo,Primera Division
259,2003.05.31,Mineros,2,0,Union Lara,Primera Division
260,2003.08.03,Mineros,2,0,Trujillanos,Primera Division
261,2003.08.03,U. A. Maracaibo,4,2,Monagas,Primera Division
262,2003.08.03,Petare,1,1,El Vigia,Primera Division
263,2003.08.03,Carabobo,0,0,Dep. Tachira,Primera Division
264,2003.08.03,Estudiantes Merida,0,0,Caracas,Primera Division
265,2003.08.10,Estudiantes Merida,1,1,Petare,Primera Division
266,2003.08.10,Mineros,0,3,Caracas,Primera Division
267,2003.08.10,Monagas,2,1,El Vigia,Primera Division
268,2003.08.10,U. A. Maracaibo,0,0,Dep. Tachira,Primera Division
269,2003.08.10,Trujillanos,1,2,Carabobo,Primera Division
270,2003.08.16,Petare,2,1,Monagas,Primera Division
271,2003.08.17,U. A. Maracaibo,0,0,Trujillanos,Primera Division
272,2003.08.17,Mineros,4,1,Estudiantes Merida,Primera Division
273,2003.08.17,El Vigia,1,2,Dep. Tachira,Primera Division
274,2003.08.17,Carabobo,1,2,Caracas,Primera Division
275,2003.09.14,Trujillanos,1,1,El Vigia,Primera Division
276,2003.09.14,Mineros,1,0,Petare,Primera Division
277,2003.09.14,Estudiantes Merida,3,2,Carabobo,Primera Division
278,2003.09.14,Dep. Tachira,0,0,Monagas,Primera Division
279,2003.09.14,Caracas,2,0,U. A. Maracaibo,Primera Division
280,2003.09.17,El Vigia,1,1,Caracas,Primera Division
281,2003.09.17,Carabobo,1,2,Mineros,Primera Division
282,2003.09.17,Monagas,3,0,Trujillanos,Primera Division
283,2003.09.17,Petare,2,3,Dep. Tachira,Primera Division
284,2003.09.17,U. A. Maracaibo,0,1,Estudiantes Merida,Primera Division
285,2003.09.21,Trujillanos,0,1,Dep. Tachira,Primera Division
286,2003.09.21,Mineros,1,0,U. A. Maracaibo,Primera Division
287,2003.09.21,Estudiantes Merida,0,1,El Vigia,Primera Division
288,2003.09.21,Caracas,6,0,Monagas,Primera Division
289,2003.09.21,Carabobo,3,4,Petare,Primera Division
290,2003.09.28,U. A. Maracaibo,0,0,Carabobo,Primera Division
291,2003.09.28,Petare,0,2,Trujillanos,Primera Division
292,2003.09.28,Monagas,1,0,Estudiantes Merida,Primera Division
293,2003.09.28,El Vigia,0,0,Mineros,Primera Division
294,2003.09.28,Dep. Tachira,2,2,Caracas,Primera Division
295,2003.10.01,Caracas,2,1,Trujillanos,Primera Division
296,2003.10.01,Estudiantes Merida,0,1,Dep. Tachira,Primera Division
297,2003.10.01,Carabobo,2,2,El Vigia,Primera Division
298,2003.10.01,U. A. Maracaibo,3,0,Petare,Primera Division
299,2003.10.01,Mineros,1,0,Monagas,Primera Division
300,2003.10.05,Monagas,1,1,Carabobo,Primera Division
301,2003.10.05,Petare,4,1,Caracas,Primera Division
302,2003.10.05,El Vigia,0,0,U. A. Maracaibo,Primera Division
303,2003.10.05,Trujillanos,0,1,Estudiantes Merida,Primera Division
304,2003.10.05,Dep. Tachira,3,0,Mineros,Primera Division
305,2003.10.19,Monagas,0,1,U. A. Maracaibo,Primera Division
306,2003.10.19,Caracas,1,1,Estudiantes Merida,Primera Division
307,2003.10.19,El Vigia,3,2,Petare,Primera Division
308,2003.10.19,Trujillanos,0,0,Mineros,Primera Division
309,2003.10.19,Dep. Tachira,3,1,Carabobo,Primera Division
310,2003.10.26,Dep. Tachira,2,1,U. A. Maracaibo,Primera Division
311,2003.10.26,Carabobo,1,0,Trujillanos,Primera Division
312,2003.10.26,Caracas,2,1,Mineros,Primera Division
313,2003.10.26,Petare,3,0,Estudiantes Merida,Primera Division
314,2003.10.26,El Vigia,2,0,Monagas,Primera Division
315,2003.11.02,Trujillanos,2,0,U. A. Maracaibo,Primera Division
316,2003.11.02,Monagas,0,0,Petare,Primera Division
317,2003.11.02,Estudiantes Merida,0,2,Mineros,Primera Division
318,2003.11.02,Dep. Tachira,2,2,El Vigia,Primera Division
319,2003.11.02,Caracas,2,2,Carabobo,Primera Division
320,2003.11.23,U. A. Maracaibo,0,0,Caracas,Primera Division
321,2003.11.23,Petare,1,0,Mineros,Primera Division
322,2003.11.23,Monagas,0,1,Dep. Tachira,Primera Division
323,2003.11.23,El Vigia,0,1,Trujillanos,Primera Division
324,2003.11.23,Carabobo,2,1,Estudiantes Merida,Primera Division
325,2003.11.26,Dep. Tachira,0,0,Petare,Primera Division
326,2003.11.26,Estudiantes Merida,0,1,U. A. Maracaibo,Primera Division
327,2003.11.26,Caracas,3,0,El Vigia,Primera Division
328,2003.11.26,Trujillanos,2,2,Monagas,Primera Division
329,2003.11.26,Mineros,2,1,Carabobo,Primera Division
330,2003.11.30,U. A. Maracaibo,0,1,Mineros,Primera Division
331,2003.11.30,Petare,1,0,Carabobo,Primera Division
332,2003.11.30,Monagas,0,2,Caracas,Primera Division
333,2003.11.30,El Vigia,1,2,Estudiantes Merida,Primera Division
334,2003.11.30,Dep. Tachira,3,2,Trujillanos,Primera Division
335,2003.12.07,Carabobo,1,0,U. A. Maracaibo,Primera Division
336,2003.12.07,Caracas,2,0,Dep. Tachira,Primera Division
337,2003.12.07,Estudiantes Merida,2,3,Monagas,Primera Division
338,2003.12.07,Mineros,4,1,El Vigia,Primera Division
339,2003.12.07,Trujillanos,0,0,Petare,Primera Division
340,2003.12.10,Dep. Tachira,2,1,Estudiantes Merida,Primera Division
341,2003.12.10,Trujillanos,1,0,Caracas,Primera Division
342,2003.12.10,Petare,0,1,U. A. Maracaibo,Primera Division
343,2003.12.10,Monagas,1,1,Mineros,Primera Division
344,2003.12.10,El Vigia,1,0,Carabobo,Primera Division
345,2003.12.17,Carabobo,1,1,Monagas,Primera Division
346,2003.12.17,Estudiantes Merida,0,1,Trujillanos,Primera Division
347,2003.12.17,Caracas,3,1,Petare,Primera Division
348,2003.12.17,U. A. Maracaibo,5,0,El Vigia,Primera Division
349,2003.12.17,Mineros,1,0,Dep. Tachira,Primera Division
350,2004.01.18,U. A. Maracaibo,1,1,Monagas,Primera Division
351,2004.01.18,Mineros,1,1,Trujillanos,Primera Division
352,2004.01.18,Caracas,3,1,Dep. Tachira,Primera Division
353,2004.01.18,Carabobo,1,0,Estudiantes Merida,Primera Division
354,2004.01.25,El Vigia,1,2,Caracas,Primera Division
355,2004.01.25,Estudiantes Merida,2,2,U. A. Maracaibo,Primera Division
356,2004.01.25,Monagas,2,3,Dep. Tachira,Primera Division
357,2004.01.25,Trujillanos,0,0,Carabobo,Primera Division
358,2004.01.25,Petare,1,1,Mineros,Primera Division
359,2004.01.28,El Vigia,1,2,Petare,Primera Division
360,2004.02.01,U. A. Maracaibo,0,0,Trujillanos,Primera Division
361,2004.02.01,Mineros,2,0,El Vigia,Primera Division
362,2004.02.01,Dep. Tachira,2,1,Estudiantes Merida,Primera Division
363,2004.02.01,Caracas,2,0,Monagas,Primera Division
364,2004.02.01,Carabobo,1,2,Petare,Primera Division
365,2004.02.08,Estudiantes Merida,0,0,Monagas,Primera Division
366,2004.02.08,El Vigia,1,2,Carabobo,Primera Division
367,2004.02.08,Mineros,1,1,Caracas,Primera Division
368,2004.02.08,Trujillanos,2,2,Dep. Tachira,Primera Division
369,2004.02.08,Petare,2,1,U. A. Maracaibo,Primera Division
370,2004.02.11,U. A. Maracaibo,0,2,El Vigia,Primera Division
371,2004.02.11,Monagas,0,0,Trujillanos,Primera Division
372,2004.02.11,Caracas,4,0,Estudiantes Merida,Primera Division
373,2004.02.11,Carabobo,2,1,Mineros,Primera Division
374,2004.02.15,Mineros,3,0,U. A. Maracaibo,Primera Division
375,2004.02.15,Trujillanos,1,1,Estudiantes Merida,Primera Division
376,2004.02.15,Petare,0,0,Monagas,Primera Division
377,2004.02.15,El Vigia,0,4,Dep. Tachira,Primera Division
378,2004.02.15,Carabobo,2,1,Caracas,Primera Division
379,2004.02.19,Monagas,3,0,El Vigia,Primera Division
380,2004.02.19,Estudiantes Merida,1,1,Petare,Primera Division
381,2004.02.19,Caracas,1,0,Trujillanos,Primera Division
382,2004.02.20,Dep. Tachira,0,0,Mineros,Primera Division
383,2004.02.20,U. A. Maracaibo,1,0,Carabobo,Primera Division
384,2004.02.29,El Vigia,1,3,Estudiantes Merida,Primera Division
385,2004.02.29,Mineros,3,2,Monagas,Primera Division
386,2004.02.29,Carabobo,0,1,Dep. Tachira,Primera Division
387,2004.02.29,Petare,0,1,Trujillanos,Primera Division
388,2004.03.03,Dep. Tachira,3,1,Petare,Primera Division
389,2004.03.07,Trujillanos,0,0,El Vigia,Primera Division
390,2004.03.07,Monagas,0,0,Carabobo,Primera Division
391,2004.03.07,Estudiantes Merida,1,0,Mineros,Primera Division
392,2004.03.07,Caracas,3,1,Petare,Primera Division
393,2004.03.14,Trujillanos,1,1,Mineros,Primera Division
394,2004.03.14,Petare,0,0,El Vigia,Primera Division
395,2004.03.14,Monagas,1,0,U. A. Maracaibo,Primera Division
396,2004.03.14,Estudiantes Merida,1,3,Carabobo,Primera Division
397,2004.03.21,Carabobo,2,1,Trujillanos,Primera Division
398,2004.03.21,U. A. Maracaibo,2,2,Estudiantes Merida,Primera Division
399,2004.03.21,Mineros,2,1,Petare,Primera Division
400,2004.03.21,Dep. Tachira,0,0,Monagas,Primera Division
401,2004.03.21,Caracas,3,0,El Vigia,Primera Division
402,2004.03.24,U. A. Maracaibo,0,1,Caracas,Primera Division
403,2004.03.28,Dep. Tachira,0,1,Caracas,Primera Division
404,2004.04.04,Trujillanos,0,0,U. A. Maracaibo,Primera Division
405,2004.04.04,Petare,2,4,Carabobo,Primera Division
406,2004.04.04,Monagas,1,1,Caracas,Primera Division
407,2004.04.04,Estudiantes Merida,3,2,Dep. Tachira,Primera Division
408,2004.04.04,El Vigia,0,2,Mineros,Primera Division
409,2004.04.11,U. A. Maracaibo,2,0,Petare,Primera Division
410,2004.04.11,Monagas,1,2,Estudiantes Merida,Primera Division
411,2004.04.11,Dep. Tachira,3,0,Trujillanos,Primera Division
412,2004.04.11,Caracas,3,0,Mineros,Primera Division
413,2004.04.11,Carabobo,3,0,El Vigia,Primera Division
414,2004.04.14,El Vigia,1,1,U. A. Maracaibo,Primera Division
415,2004.04.14,Trujillanos,1,0,Monagas,Primera Division
416,2004.04.14,Petare,0,2,Dep. Tachira,Primera Division
417,2004.04.14,Mineros,0,1,Carabobo,Primera Division
418,2004.04.14,Estudiantes Merida,1,3,Caracas,Primera Division
419,2004.04.18,Caracas,2,0,Carabobo,Primera Division
420,2004.04.18,Estudiantes Merida,1,0,Trujillanos,Primera Division
421,2004.04.18,Dep. Tachira,5,4,El Vigia,Primera Division
422,2004.04.18,U. A. Maracaibo,1,1,Mineros,Primera Division
423,2004.04.18,Monagas,1,0,Petare,Primera Division
424,2004.04.25,Carabobo,2,1,U. A. Maracaibo,Primera Division
425,2004.04.25,Trujillanos,1,1,Caracas,Primera Division
426,2004.04.25,Petare,4,3,Estudiantes Merida,Primera Division
