,date,t1,g1,g2,t2,tourn
0,2002.08.10,Sao Paulo,4,2,Paysandu PA,Série A
1,2002.08.10,Santos,2,1,Botafogo RJ,Série A
2,2002.08.10,Parana,2,1,Sao Caetano,Série A
3,2002.08.10,Goias,3,1,Portuguesa,Série A
4,2002.08.10,Vasco,2,0,Figueirense,Série A
5,2002.08.11,Palmeiras,1,1,Gremio,Série A
6,2002.08.11,Guarani,2,1,Athletico-PR,Série A
7,2002.08.11,Fluminense,5,1,Cruzeiro,Série A
8,2002.08.11,Atletico-MG,1,2,Corinthians,Série A
9,2002.08.11,Juventude,1,0,Ponte Preta,Série A
10,2002.08.11,Coritiba,1,0,Vitoria,Série A
11,2002.08.11,Bahia,1,0,Gama,Série A
12,2002.08.11,Internacional,1,3,Flamengo RJ,Série A
13,2002.08.14,Cruzeiro,1,1,Palmeiras,Série A
14,2002.08.14,Gremio,3,2,Vasco,Série A
15,2002.08.14,Ponte Preta,2,0,Coritiba,Série A
16,2002.08.14,Sao Caetano,2,0,Fluminense,Série A
17,2002.08.14,Vitoria,4,1,Goias,Série A
18,2002.08.14,Corinthians,3,2,Internacional,Série A
19,2002.08.14,Botafogo RJ,1,1,Atletico-MG,Série A
20,2002.08.14,Athletico-PR,4,0,Bahia,Série A
21,2002.08.14,Figueirense,0,0,Guarani,Série A
22,2002.08.15,Gama,0,1,Sao Paulo,Série A
23,2002.08.15,Flamengo RJ,0,0,Juventude,Série A
24,2002.08.15,Portuguesa,1,0,Parana,Série A
25,2002.08.17,Internacional,1,0,Ponte Preta,Série A
26,2002.08.17,Fluminense,3,1,Gremio,Série A
27,2002.08.17,Athletico-PR,2,1,Vasco,Série A
28,2002.08.17,Sao Caetano,3,0,Corinthians,Série A
29,2002.08.17,Parana,2,3,Sao Paulo,Série A
30,2002.08.17,Guarani,1,4,Atletico-MG,Série A
31,2002.08.17,Gama,2,1,Vitoria,Série A
32,2002.08.17,Juventude,2,1,Santos,Série A
33,2002.08.18,Portuguesa,0,0,Figueirense,Série A
34,2002.08.18,Bahia,1,2,Coritiba,Série A
35,2002.08.18,Cruzeiro,0,0,Botafogo RJ,Série A
36,2002.08.18,Flamengo RJ,1,1,Goias,Série A
37,2002.08.21,Atletico-MG,1,1,Fluminense,Série A
38,2002.08.21,Botafogo RJ,2,2,Internacional,Série A
39,2002.08.21,Coritiba,2,1,Flamengo RJ,Série A
40,2002.08.21,Goias,1,1,Bahia,Série A
41,2002.08.21,Paysandu PA,1,2,Portuguesa,Série A
42,2002.08.21,Santos,3,0,Figueirense,Série A
43,2002.08.21,Sao Paulo,0,1,Juventude,Série A
44,2002.08.21,Vitoria,1,1,Athletico-PR,Série A
45,2002.08.22,Gremio,0,2,Guarani,Série A
46,2002.08.22,Ponte Preta,2,0,Cruzeiro,Série A
47,2002.08.22,Palmeiras,3,2,Sao Caetano,Série A
48,2002.08.22,Vasco,0,1,Gama,Série A
49,2002.08.24,Figueirense,0,3,Botafogo RJ,Série A
50,2002.08.24,Flamengo RJ,1,2,Paysandu PA,Série A
51,2002.08.24,Internacional,2,2,Sao Paulo,Série A
52,2002.08.25,Vitoria,2,1,Juventude,Série A
53,2002.08.25,Coritiba,1,2,Corinthians,Série A
54,2002.08.25,Cruzeiro,2,1,Bahia,Série A
55,2002.08.25,Fluminense,1,1,Santos,Série A
56,2002.08.25,Goias,2,4,Vasco,Série A
57,2002.08.25,Palmeiras,0,4,Atletico-MG,Série A
58,2002.08.25,Ponte Preta,1,1,Gremio,Série A
59,2002.08.25,Portuguesa,1,0,Gama,Série A
60,2002.08.29,Juventude,2,0,Fluminense,Série A
61,2002.08.29,Athletico-PR,1,0,Palmeiras,Série A
62,2002.08.29,Atletico-MG,2,1,Vitoria,Série A
63,2002.08.29,Bahia,1,2,Figueirense,Série A
64,2002.08.29,Corinthians,1,1,Cruzeiro,Série A
65,2002.08.29,Gama,2,1,Flamengo RJ,Série A
66,2002.08.29,Gremio,0,0,Portuguesa,Série A
67,2002.08.29,Guarani,1,1,Internacional,Série A
68,2002.08.29,Sao Paulo,2,0,Goias,Série A
69,2002.08.29,Santos,2,1,Parana,Série A
70,2002.08.31,Botafogo RJ,1,0,Gama,Série A
71,2002.08.31,Corinthians,0,3,Athletico-PR,Série A
72,2002.08.31,Coritiba,2,0,Fluminense,Série A
73,2002.08.31,Internacional,3,0,Santos,Série A
74,2002.08.31,Juventude,1,0,Vasco,Série A
75,2002.09.01,Ponte Preta,0,1,Sao Caetano,Série A
76,2002.09.01,Atletico-MG,0,0,Portuguesa,Série A
77,2002.09.01,Flamengo RJ,1,1,Cruzeiro,Série A
78,2002.09.01,Goias,1,2,Guarani,Série A
79,2002.09.01,Sao Paulo,2,0,Gremio,Série A
80,2002.09.01,Parana,5,1,Palmeiras,Série A
81,2002.09.01,Vitoria,5,1,Paysandu PA,Série A
82,2002.09.04,Cruzeiro,3,1,Sao Paulo,Série A
83,2002.09.04,Gama,0,0,Ponte Preta,Série A
84,2002.09.04,Palmeiras,2,2,Coritiba,Série A
85,2002.09.04,Paysandu PA,0,1,Corinthians,Série A
86,2002.09.04,Sao Caetano,2,1,Guarani,Série A
87,2002.09.04,Vasco,1,2,Atletico-MG,Série A
88,2002.09.04,Bahia,3,2,Parana,Série A
89,2002.09.04,Flamengo RJ,5,2,Fluminense,Série A
90,2002.09.04,Athletico-PR,2,0,Botafogo RJ,Série A
91,2002.09.05,Santos,3,0,Vitoria,Série A
92,2002.09.05,Portuguesa,0,2,Internacional,Série A
93,2002.09.06,Sao Caetano,3,0,Sao Paulo,Série A
94,2002.09.07,Vasco,1,0,Coritiba,Série A
95,2002.09.07,Palmeiras,2,2,Gama,Série A
96,2002.09.07,Goias,2,2,Botafogo RJ,Série A
97,2002.09.07,Atletico-MG,2,0,Ponte Preta,Série A
98,2002.09.08,Vitoria,0,0,Internacional,Série A
99,2002.09.08,Santos,2,2,Athletico-PR,Série A
100,2002.09.08,Parana,3,0,Flamengo RJ,Série A
101,2002.09.08,Gremio,4,0,Corinthians,Série A
102,2002.09.08,Fluminense,4,3,Figueirense,Série A
103,2002.09.08,Juventude,2,1,Bahia,Série A
104,2002.09.08,Guarani,2,0,Paysandu PA,Série A
105,2002.09.11,Bahia,1,1,Gremio,Série A
106,2002.09.11,Coritiba,4,2,Santos,Série A
107,2002.09.11,Figueirense,0,2,Vitoria,Série A
108,2002.09.11,Flamengo RJ,3,2,Athletico-PR,Série A
109,2002.09.11,Internacional,3,2,Palmeiras,Série A
110,2002.09.11,Paysandu PA,2,0,Vasco,Série A
111,2002.09.11,Portuguesa,3,2,Sao Caetano,Série A
112,2002.09.11,Ponte Preta,1,0,Parana,Série A
113,2002.09.12,Gama,1,2,Fluminense,Série A
114,2002.09.12,Botafogo RJ,0,4,Juventude,Série A
115,2002.09.12,Corinthians,3,0,Goias,Série A
116,2002.09.12,Cruzeiro,0,2,Guarani,Série A
117,2002.09.14,Palmeiras,1,2,Bahia,Série A
118,2002.09.14,Parana,2,2,Athletico-PR,Série A
119,2002.09.14,Santos,2,0,Gremio,Série A
120,2002.09.14,Internacional,2,4,Figueirense,Série A
121,2002.09.15,Sao Paulo,6,0,Fluminense,Série A
122,2002.09.15,Sao Caetano,4,0,Gama,Série A
123,2002.09.15,Vitoria,4,3,Portuguesa,Série A
124,2002.09.15,Botafogo RJ,1,1,Vasco,Série A
125,2002.09.15,Coritiba,3,1,Goias,Série A
126,2002.09.15,Cruzeiro,3,1,Paysandu PA,Série A
127,2002.09.15,Guarani,0,0,Corinthians,Série A
128,2002.09.15,Juventude,1,0,Atletico-MG,Série A
129,2002.09.18,Paysandu PA,1,1,Coritiba,Série A
130,2002.09.18,Ponte Preta,2,0,Palmeiras,Série A
131,2002.09.18,Portuguesa,2,0,Botafogo RJ,Série A
132,2002.09.18,Vasco,1,2,Santos,Série A
133,2002.09.18,Athletico-PR,1,3,Gama,Série A
134,2002.09.18,Figueirense,3,1,Cruzeiro,Série A
135,2002.09.18,Goias,3,0,Sao Caetano,Série A
136,2002.09.18,Bahia,2,0,Sao Paulo,Série A
137,2002.09.19,Atletico-MG,4,1,Parana,Série A
138,2002.09.19,Corinthians,2,1,Vitoria,Série A
139,2002.09.19,Gremio,2,0,Juventude,Série A
140,2002.09.21,Botafogo RJ,0,2,Coritiba,Série A
141,2002.09.21,Figueirense,1,0,Palmeiras,Série A
142,2002.09.21,Portuguesa,0,1,Cruzeiro,Série A
143,2002.09.21,Santos,1,1,Goias,Série A
144,2002.09.22,Corinthians,2,1,Parana,Série A
145,2002.09.22,Gremio,4,0,Vitoria,Série A
146,2002.09.22,Sao Caetano,1,0,Bahia,Série A
147,2002.09.22,Vasco,1,1,Internacional,Série A
148,2002.09.22,Athletico-PR,1,1,Sao Paulo,Série A
149,2002.09.22,Paysandu PA,4,3,Ponte Preta,Série A
150,2002.09.22,Guarani,0,0,Juventude,Série A
151,2002.09.22,Atletico-MG,0,3,Flamengo RJ,Série A
152,2002.09.25,Vitoria,2,2,Sao Caetano,Série A
153,2002.09.25,Sao Paulo,1,2,Atletico-MG,Série A
154,2002.09.25,Ponte Preta,3,2,Figueirense,Série A
155,2002.09.25,Juventude,0,1,Corinthians,Série A
156,2002.09.25,Internacional,1,0,Bahia,Série A
157,2002.09.25,Fluminense,0,1,Athletico-PR,Série A
158,2002.09.25,Cruzeiro,4,0,Vasco,Série A
159,2002.09.25,Parana,1,2,Guarani,Série A
160,2002.09.26,Palmeiras,1,0,Paysandu PA,Série A
161,2002.09.26,Gama,0,0,Santos,Série A
162,2002.09.26,Flamengo RJ,2,3,Gremio,Série A
163,2002.09.26,Coritiba,2,0,Portuguesa,Série A
164,2002.09.28,Athletico-PR,0,1,Sao Caetano,Série A
165,2002.09.28,Bahia,1,2,Botafogo RJ,Série A
166,2002.09.28,Cruzeiro,2,1,Juventude,Série A
167,2002.09.28,Fluminense,2,1,Guarani,Série A
168,2002.09.28,Internacional,1,2,Parana,Série A
169,2002.09.29,Figueirense,2,1,Gama,Série A
170,2002.09.29,Sao Paulo,2,2,Corinthians,Série A
171,2002.09.29,Vasco,4,0,Portuguesa,Série A
172,2002.09.29,Paysandu PA,5,2,Atletico-MG,Série A
173,2002.09.29,Goias,4,1,Gremio,Série A
174,2002.09.29,Ponte Preta,3,1,Flamengo RJ,Série A
175,2002.09.29,Santos,1,1,Palmeiras,Série A
176,2002.10.02,Vitoria,2,1,Fluminense,Série A
177,2002.10.02,Palmeiras,1,1,Sao Paulo,Série A
178,2002.10.02,Juventude,2,1,Goias,Série A
179,2002.10.02,Gremio,3,0,Paysandu PA,Série A
180,2002.10.02,Gama,1,1,Internacional,Série A
181,2002.10.02,Flamengo RJ,1,1,Bahia,Série A
182,2002.10.02,Botafogo RJ,2,1,Ponte Preta,Série A
183,2002.10.02,Sao Caetano,1,0,Coritiba,Série A
184,2002.10.03,Parana,1,1,Cruzeiro,Série A
185,2002.10.03,Atletico-MG,0,2,Figueirense,Série A
186,2002.10.03,Corinthians,2,4,Santos,Série A
187,2002.10.05,Goias,0,0,Athletico-PR,Série A
188,2002.10.05,Botafogo RJ,1,1,Sao Caetano,Série A
189,2002.10.05,Flamengo RJ,2,3,Sao Paulo,Série A
190,2002.10.05,Palmeiras,2,1,Portuguesa,Série A
191,2002.10.05,Guarani,1,2,Vasco,Série A
192,2002.10.05,Gama,2,0,Paysandu PA,Série A
193,2002.10.07,Guarani,3,1,Gama,Série A
194,2002.10.08,Fluminense,3,2,Parana,Série A
195,2002.10.08,Sao Paulo,3,1,Coritiba,Série A
196,2002.10.09,Flamengo RJ,2,0,Sao Caetano,Série A
197,2002.10.09,Goias,4,2,Palmeiras,Série A
198,2002.10.09,Gremio,1,1,Botafogo RJ,Série A
199,2002.10.09,Juventude,1,1,Portuguesa,Série A
200,2002.10.09,Paysandu PA,3,2,Bahia,Série A
201,2002.10.09,Santos,3,2,Atletico-MG,Série A
202,2002.10.09,Vitoria,4,2,Cruzeiro,Série A
203,2002.10.09,Athletico-PR,0,1,Ponte Preta,Série A
204,2002.10.09,Corinthians,2,2,Figueirense,Série A
205,2002.10.12,Sao Caetano,2,0,Vasco,Série A
206,2002.10.12,Figueirense,0,3,Sao Paulo,Série A
207,2002.10.12,Parana,1,0,Vitoria,Série A
208,2002.10.12,Palmeiras,2,2,Juventude,Série A
209,2002.10.13,Bahia,5,3,Atletico-MG,Série A
210,2002.10.13,Botafogo RJ,1,0,Paysandu PA,Série A
211,2002.10.13,Coritiba,0,1,Guarani,Série A
212,2002.10.13,Cruzeiro,1,4,Santos,Série A
213,2002.10.13,Gama,1,3,Corinthians,Série A
214,2002.10.13,Internacional,2,2,Fluminense,Série A
215,2002.10.13,Ponte Preta,3,2,Goias,Série A
216,2002.10.13,Portuguesa,1,1,Athletico-PR,Série A
217,2002.10.16,Vasco,2,1,Flamengo RJ,Série A
218,2002.10.16,Figueirense,3,2,Athletico-PR,Série A
219,2002.10.16,Internacional,1,2,Goias,Série A
220,2002.10.16,Sao Paulo,3,2,Santos,Série A
221,2002.10.16,Bahia,2,1,Ponte Preta,Série A
222,2002.10.16,Coritiba,0,0,Gremio,Série A
223,2002.10.16,Gama,1,0,Juventude,Série A
224,2002.10.16,Paysandu PA,3,1,Parana,Série A
225,2002.10.17,Atletico-MG,2,1,Sao Caetano,Série A
226,2002.10.17,Botafogo RJ,1,4,Vitoria,Série A
227,2002.10.17,Palmeiras,4,2,Guarani,Série A
228,2002.10.19,Gremio,3,1,Gama,Série A
229,2002.10.19,Santos,1,2,Portuguesa,Série A
230,2002.10.19,Vasco,1,0,Parana,Série A
231,2002.10.20,Sao Caetano,2,1,Paysandu PA,Série A
232,2002.10.20,Vitoria,1,2,Flamengo RJ,Série A
233,2002.10.20,Guarani,1,2,Sao Paulo,Série A
234,2002.10.20,Goias,1,0,Figueirense,Série A
235,2002.10.20,Fluminense,1,0,Bahia,Série A
236,2002.10.20,Cruzeiro,1,2,Atletico-MG,Série A
237,2002.10.20,Corinthians,1,0,Ponte Preta,Série A
238,2002.10.20,Athletico-PR,2,3,Internacional,Série A
239,2002.10.20,Juventude,5,3,Coritiba,Série A
240,2002.10.23,Sao Caetano,1,1,Cruzeiro,Série A
241,2002.10.23,Ponte Preta,1,1,Vitoria,Série A
242,2002.10.23,Paysandu PA,2,1,Santos,Série A
243,2002.10.23,Parana,2,1,Gama,Série A
244,2002.10.23,Fluminense,2,2,Goias,Série A
245,2002.10.23,Figueirense,2,1,Flamengo RJ,Série A
246,2002.10.23,Corinthians,2,2,Palmeiras,Série A
247,2002.10.23,Bahia,4,2,Vasco,Série A
248,2002.10.23,Portuguesa,2,0,Guarani,Série A
249,2002.10.26,Portuguesa,1,3,Sao Paulo,Série A
250,2002.10.26,Athletico-PR,1,0,Coritiba,Série A
251,2002.10.26,Botafogo RJ,2,3,Fluminense,Série A
252,2002.10.26,Gama,0,1,Goias,Série A
253,2002.10.26,Internacional,0,1,Gremio,Série A
254,2002.10.26,Juventude,3,2,Figueirense,Série A
255,2002.10.26,Santos,3,0,Flamengo RJ,Série A
256,2002.10.28,Guarani,2,4,Ponte Preta,Série A
257,2002.10.30,Coritiba,3,1,Cruzeiro,Série A
258,2002.10.30,Figueirense,1,2,Sao Caetano,Série A
259,2002.10.30,Flamengo RJ,0,1,Corinthians,Série A
260,2002.10.30,Gremio,2,1,Athletico-PR,Série A
261,2002.10.30,Palmeiras,2,1,Botafogo RJ,Série A
262,2002.10.30,Paysandu PA,1,2,Goias,Série A
263,2002.10.30,Bahia,1,1,Santos,Série A
264,2002.10.30,Atletico-MG,3,2,Internacional,Série A
265,2002.10.31,Fluminense,2,1,Vasco,Série A
266,2002.10.31,Parana,3,1,Juventude,Série A
267,2002.10.31,Sao Paulo,5,2,Ponte Preta,Série A
268,2002.11.02,Internacional,0,1,Coritiba,Série A
269,2002.11.02,Guarani,0,2,Santos,Série A
270,2002.11.02,Flamengo RJ,2,0,Botafogo RJ,Série A
271,2002.11.03,Vitoria,1,0,Bahia,Série A
272,2002.11.03,Vasco,1,0,Palmeiras,Série A
273,2002.11.03,Sao Caetano,2,1,Juventude,Série A
274,2002.11.03,Ponte Preta,0,0,Portuguesa,Série A
275,2002.11.03,Paysandu PA,2,1,Figueirense,Série A
276,2002.11.03,Goias,4,0,Parana,Série A
277,2002.11.03,Corinthians,0,2,Fluminense,Série A
278,2002.11.03,Athletico-PR,2,2,Atletico-MG,Série A
279,2002.11.03,Cruzeiro,3,2,Gremio,Série A
280,2002.11.06,Athletico-PR,2,1,Paysandu PA,Série A
281,2002.11.06,Figueirense,0,2,Gremio,Série A
282,2002.11.06,Fluminense,0,3,Palmeiras,Série A
283,2002.11.06,Gama,2,3,Cruzeiro,Série A
284,2002.11.06,Sao Caetano,1,1,Internacional,Série A
285,2002.11.06,Sao Paulo,5,3,Vasco,Série A
286,2002.11.06,Vitoria,3,1,Guarani,Série A
287,2002.11.07,Atletico-MG,3,1,Coritiba,Série A
288,2002.11.07,Corinthians,5,2,Portuguesa,Série A
289,2002.11.07,Parana,2,0,Botafogo RJ,Série A
290,2002.11.09,Gremio,2,2,Sao Caetano,Série A
291,2002.11.09,Vasco,4,1,Vitoria,Série A
292,2002.11.09,Santos,1,3,Ponte Preta,Série A
293,2002.11.09,Paysandu PA,3,2,Fluminense,Série A
294,2002.11.09,Botafogo RJ,2,1,Corinthians,Série A
295,2002.11.09,Cruzeiro,4,1,Athletico-PR,Série A
296,2002.11.10,Goias,3,1,Atletico-MG,Série A
297,2002.11.10,Coritiba,2,0,Parana,Série A
298,2002.11.10,Guarani,1,1,Bahia,Série A
299,2002.11.10,Juventude,3,2,Internacional,Série A
300,2002.11.10,Portuguesa,1,2,Flamengo RJ,Série A
301,2002.11.13,Vasco,2,0,Ponte Preta,Série A
302,2002.11.13,Atletico-MG,6,4,Gama,Série A
303,2002.11.13,Palmeiras,1,1,Flamengo RJ,Série A
304,2002.11.13,Juventude,0,0,Paysandu PA,Série A
305,2002.11.13,Coritiba,1,2,Figueirense,Série A
306,2002.11.13,Internacional,0,1,Cruzeiro,Série A
307,2002.11.13,Bahia,0,0,Corinthians,Série A
308,2002.11.14,Sao Paulo,3,2,Vitoria,Série A
309,2002.11.14,Parana,1,1,Gremio,Série A
310,2002.11.14,Guarani,2,0,Botafogo RJ,Série A
311,2002.11.14,Fluminense,2,0,Portuguesa,Série A
312,2002.11.16,Vitoria,4,3,Palmeiras,Série A
313,2002.11.16,Ponte Preta,2,3,Fluminense,Série A
314,2002.11.16,Paysandu PA,0,2,Internacional,Série A
315,2002.11.16,Gama,4,0,Coritiba,Série A
316,2002.11.16,Flamengo RJ,2,2,Guarani,Série A
317,2002.11.16,Figueirense,2,2,Parana,Série A
318,2002.11.16,Botafogo RJ,0,1,Sao Paulo,Série A
319,2002.11.16,Athletico-PR,4,0,Juventude,Série A
320,2002.11.16,Sao Caetano,3,2,Santos,Série A
321,2002.11.17,Gremio,1,0,Atletico-MG,Série A
322,2002.11.17,Corinthians,1,1,Vasco,Série A
323,2002.11.17,Cruzeiro,2,0,Goias,Série A
324,2002.11.17,Portuguesa,2,4,Bahia,Série A
325,2002.11.24,Atletico-MG,2,6,Corinthians,Série A
326,2002.11.24,Fluminense,3,0,Sao Caetano,Série A
327,2002.11.24,Gremio,0,0,Juventude,Série A
328,2002.11.24,Santos,3,1,Sao Paulo,Série A
329,2002.11.26,Corinthians,2,1,Atletico-MG,Série A
330,2002.11.26,Juventude,0,1,Gremio,Série A
331,2002.11.26,Sao Caetano,2,0,Fluminense,Série A
332,2002.11.27,Sao Paulo,1,2,Santos,Série A
333,2002.12.01,Fluminense,1,0,Corinthians,Série A
334,2002.12.01,Santos,3,0,Gremio,Série A
335,2002.12.04,Gremio,1,0,Santos,Série A
336,2002.12.04,Corinthians,3,2,Fluminense,Série A
337,2002.12.08,Santos,2,0,Corinthians,Série A
338,2002.12.15,Corinthians,2,3,Santos,Série A
339,2003.03.29,Guarani,4,2,Vasco,Série A
340,2003.03.29,Athletico-PR,2,0,Gremio,Série A
341,2003.03.30,Vitoria,1,1,Figueirense,Série A
342,2003.03.30,Internacional,1,1,Ponte Preta,Série A
343,2003.03.30,Goias,2,2,Paysandu PA,Série A
344,2003.03.30,Fortaleza,0,0,Bahia,Série A
345,2003.03.30,Flamengo RJ,1,1,Coritiba,Série A
346,2003.03.30,Cruzeiro,2,2,Sao Caetano,Série A
347,2003.03.30,Criciuma,2,0,Fluminense,Série A
348,2003.03.30,Santos,2,2,Parana,Série A
349,2003.03.30,Corinthians,0,3,Atletico-MG,Série A
350,2003.03.30,Juventude,2,2,Sao Paulo,Série A
351,2003.04.05,Gremio,3,1,Guarani,Série A
352,2003.04.05,Atletico-MG,0,0,Santos,Série A
353,2003.04.05,Coritiba,0,1,Internacional,Série A
354,2003.04.05,Fluminense,1,1,Fortaleza,Série A
355,2003.04.06,Vasco,6,4,Goias,Série A
356,2003.04.06,Figueirense,3,3,Corinthians,Série A
357,2003.04.06,Parana,3,0,Athletico-PR,Série A
358,2003.04.06,Paysandu PA,1,2,Vitoria,Série A
359,2003.04.06,Ponte Preta,1,0,Juventude,Série A
360,2003.04.06,Sao Caetano,3,2,Criciuma,Série A
361,2003.04.06,Sao Paulo,2,4,Cruzeiro,Série A
362,2003.04.06,Bahia,1,2,Flamengo RJ,Série A
363,2003.04.09,Paysandu PA,2,1,Santos,Série A
364,2003.04.12,Corinthians,6,1,Paysandu PA,Série A
365,2003.04.12,Athletico-PR,1,2,Atletico-MG,Série A
366,2003.04.12,Internacional,2,0,Bahia,Série A
367,2003.04.12,Santos,2,0,Figueirense,Série A
368,2003.04.13,Fortaleza,1,1,Sao Caetano,Série A
369,2003.04.13,Goias,1,1,Gremio,Série A
370,2003.04.13,Guarani,2,0,Parana,Série A
371,2003.04.13,Juventude,2,1,Coritiba,Série A
372,2003.04.13,Vitoria,2,1,Vasco,Série A
373,2003.04.13,Cruzeiro,3,0,Ponte Preta,Série A
374,2003.04.13,Criciuma,1,1,Sao Paulo,Série A
375,2003.04.13,Flamengo RJ,4,1,Fluminense,Série A
376,2003.04.16,Ponte Preta,1,1,Criciuma,Série A
377,2003.04.16,Atletico-MG,3,2,Guarani,Série A
378,2003.04.16,Sao Caetano,1,1,Flamengo RJ,Série A
379,2003.04.16,Bahia,3,1,Juventude,Série A
380,2003.04.16,Coritiba,3,4,Cruzeiro,Série A
381,2003.04.16,Figueirense,1,1,Athletico-PR,Série A
382,2003.04.16,Gremio,2,1,Vitoria,Série A
383,2003.04.16,Vasco,2,2,Corinthians,Série A
384,2003.04.17,Fluminense,3,1,Internacional,Série A
385,2003.04.17,Parana,3,1,Goias,Série A
386,2003.04.17,Sao Paulo,3,1,Fortaleza,Série A
387,2003.04.19,Sao Caetano,1,1,Gremio,Série A
388,2003.04.19,Flamengo RJ,0,2,Santos,Série A
389,2003.04.19,Bahia,2,4,Atletico-MG,Série A
390,2003.04.20,Internacional,2,1,Corinthians,Série A
391,2003.04.20,Ponte Preta,4,4,Paysandu PA,Série A
392,2003.04.20,Cruzeiro,4,1,Goias,Série A
393,2003.04.20,Fluminense,0,0,Parana,Série A
394,2003.04.20,Criciuma,1,0,Guarani,Série A
395,2003.04.20,Fortaleza,1,0,Athletico-PR,Série A
396,2003.04.20,Juventude,1,1,Vitoria,Série A
397,2003.04.20,Sao Paulo,3,1,Vasco,Série A
398,2003.04.21,Coritiba,1,0,Figueirense,Série A
399,2003.04.26,Guarani,1,1,Cruzeiro,Série A
400,2003.04.26,Atletico-MG,1,2,Coritiba,Série A
401,2003.04.26,Parana,3,1,Bahia,Série A
402,2003.04.26,Vitoria,0,3,Internacional,Série A
403,2003.04.27,Santos,4,0,Fortaleza,Série A
404,2003.04.27,Athletico-PR,5,2,Criciuma,Série A
405,2003.04.27,Figueirense,0,0,Ponte Preta,Série A
406,2003.04.27,Gremio,0,1,Fluminense,Série A
407,2003.04.27,Paysandu PA,5,2,Sao Paulo,Série A
408,2003.04.27,Vasco,1,0,Sao Caetano,Série A
409,2003.04.27,Corinthians,1,1,Flamengo RJ,Série A
410,2003.04.27,Goias,7,0,Juventude,Série A
411,2003.05.03,Cruzeiro,5,2,Athletico-PR,Série A
412,2003.05.03,Bahia,2,1,Gremio,Série A
413,2003.05.03,Flamengo RJ,2,1,Vitoria,Série A
414,2003.05.04,Internacional,2,1,Goias,Série A
415,2003.05.04,Juventude,1,1,Guarani,Série A
416,2003.05.04,Ponte Preta,1,0,Atletico-MG,Série A
417,2003.05.04,Sao Caetano,2,0,Paysandu PA,Série A
418,2003.05.04,Sao Paulo,3,2,Figueirense,Série A
419,2003.05.04,Criciuma,1,3,Santos,Série A
420,2003.05.04,Fluminense,0,0,Vasco,Série A
421,2003.05.04,Fortaleza,1,2,Corinthians,Série A
422,2003.05.04,Coritiba,2,1,Parana,Série A
423,2003.05.10,Corinthians,3,0,Criciuma,Série A
424,2003.05.10,Parana,3,2,Ponte Preta,Série A
425,2003.05.10,Goias,1,1,Flamengo RJ,Série A
426,2003.05.10,Santos,0,2,Cruzeiro,Série A
427,2003.05.11,Gremio,1,0,Coritiba,Série A
428,2003.05.11,Guarani,3,0,Internacional,Série A
429,2003.05.11,Athletico-PR,2,0,Juventude,Série A
430,2003.05.11,Atletico-MG,2,2,Sao Paulo,Série A
431,2003.05.11,Paysandu PA,2,2,Fluminense,Série A
432,2003.05.11,Vasco,1,1,Bahia,Série A
433,2003.05.11,Vitoria,2,1,Fortaleza,Série A
434,2003.05.11,Figueirense,3,0,Sao Caetano,Série A
435,2003.05.17,Juventude,1,1,Santos,Série A
436,2003.05.17,Fluminense,3,0,Figueirense,Série A
437,2003.05.17,Sao Caetano,2,0,Atletico-MG,Série A
438,2003.05.18,Cruzeiro,1,1,Corinthians,Série A
439,2003.05.18,Coritiba,1,1,Vasco,Série A
440,2003.05.18,Criciuma,1,1,Vitoria,Série A
441,2003.05.18,Flamengo RJ,1,1,Guarani,Série A
442,2003.05.18,Fortaleza,1,0,Goias,Série A
443,2003.05.18,Internacional,1,1,Athletico-PR,Série A
444,2003.05.18,Ponte Preta,2,1,Gremio,Série A
445,2003.05.18,Bahia,2,0,Paysandu PA,Série A
446,2003.05.18,Sao Paulo,2,0,Parana,Série A
447,2003.05.24,Parana,1,1,Sao Caetano,Série A
448,2003.05.24,Vasco,1,0,Ponte Preta,Série A
449,2003.05.24,Atletico-MG,3,0,Fluminense,Série A
450,2003.05.24,Corinthians,3,0,Juventude,Série A
451,2003.05.25,Paysandu PA,1,3,Coritiba,Série A
452,2003.05.25,Guarani,2,1,Fortaleza,Série A
453,2003.05.25,Gremio,1,2,Sao Paulo,Série A
454,2003.05.25,Goias,0,2,Criciuma,Série A
455,2003.05.25,Figueirense,1,0,Bahia,Série A
456,2003.05.25,Athletico-PR,4,1,Flamengo RJ,Série A
457,2003.05.25,Vitoria,2,1,Cruzeiro,Série A
458,2003.05.25,Santos,2,1,Internacional,Série A
459,2003.05.31,Fluminense,2,1,Athletico-PR,Série A
460,2003.05.31,Cruzeiro,2,0,Criciuma,Série A
461,2003.05.31,Coritiba,3,2,Guarani,Série A
462,2003.05.31,Internacional,2,1,Paysandu PA,Série A
463,2003.05.31,Ponte Preta,0,0,Sao Caetano,Série A
464,2003.06.01,Santos,3,2,Sao Paulo,Série A
465,2003.06.01,Fortaleza,3,1,Juventude,Série A
466,2003.06.01,Figueirense,2,1,Gremio,Série A
467,2003.06.01,Bahia,2,1,Goias,Série A
468,2003.06.01,Vasco,2,2,Atletico-MG,Série A
469,2003.06.01,Corinthians,4,0,Vitoria,Série A
470,2003.06.01,Parana,6,2,Flamengo RJ,Série A
471,2003.06.07,Vitoria,2,1,Fluminense,Série A
472,2003.06.07,Gremio,3,1,Fortaleza,Série A
