,date,t1,g1,g2,t2,tourn
160,2002.09.21,Espoli,0,2,Dep. Quito,Serie A
161,2002.09.21,Emelec,0,1,LDU Quito,Serie A
162,2002.09.21,EL Nacional,0,1,Aucas,Serie A
163,2002.09.21,Olmedo,0,1,Dep. Cuenca,Serie A
164,2002.09.21,Macara,0,0,Barcelona SC,Serie A
165,2002.09.26,Dep. Cuenca,0,1,Espoli,Serie A
166,2002.09.27,LDU Quito,0,1,EL Nacional,Serie A
167,2002.09.27,Dep. Quito,0,0,Emelec,Serie A
168,2002.09.27,Barcelona SC,0,3,Olmedo,Serie A
169,2002.09.27,Aucas,0,1,Macara,Serie A
170,2002.10.04,Dep. Quito,0,0,Dep. Cuenca,Serie A
171,2002.10.04,Emelec,0,1,EL Nacional,Serie A
172,2002.10.04,Olmedo,0,2,Aucas,Serie A
173,2002.10.04,Espoli,0,3,Barcelona SC,Serie A
174,2002.10.04,Macara,0,0,LDU Quito,Serie A
175,2002.10.12,LDU Quito,0,0,Olmedo,Serie A
176,2002.10.12,EL Nacional,0,1,Macara,Serie A
177,2002.10.12,Dep. Cuenca,0,0,Emelec,Serie A
178,2002.10.12,Barcelona SC,0,1,Dep. Quito,Serie A
179,2002.10.12,Aucas,0,1,Espoli,Serie A
180,2002.10.26,Dep. Quito,0,1,EL Nacional,Serie A
181,2002.10.26,Barcelona SC,0,0,LDU Quito,Serie A
182,2002.10.26,Aucas,0,0,Emelec,Serie A
183,2002.11.02,EL Nacional,0,1,Barcelona SC,Serie A
184,2002.11.02,Emelec,0,1,Dep. Quito,Serie A
185,2002.11.02,LDU Quito,0,2,Aucas,Serie A
186,2002.11.08,Dep. Quito,0,2,Aucas,Serie A
187,2002.11.09,LDU Quito,0,0,EL Nacional,Serie A
188,2002.11.09,Barcelona SC,0,2,Emelec,Serie A
189,2002.11.12,Dep. Quito,0,1,LDU Quito,Serie A
190,2002.11.12,Emelec,0,0,EL Nacional,Serie A
191,2002.11.12,Aucas,0,1,Barcelona SC,Serie A
192,2002.11.16,LDU Quito,0,2,Emelec,Serie A
193,2002.11.16,EL Nacional,0,1,Aucas,Serie A
194,2002.11.16,Barcelona SC,0,1,Dep. Quito,Serie A
195,2002.11.30,Dep. Quito,0,1,Barcelona SC,Serie A
196,2002.11.30,Aucas,0,0,EL Nacional,Serie A
197,2002.11.30,Emelec,0,0,LDU Quito,Serie A
198,2002.12.03,LDU Quito,0,1,Dep. Quito,Serie A
199,2002.12.03,EL Nacional,0,1,Emelec,Serie A
200,2002.12.03,Barcelona SC,0,1,Aucas,Serie A
