,id,nome,pais,rate,date
0,1,Aldosivi,Argentina,1564.26973465,2013.04.02
1,2,All Boys,Argentina,1607.57967852,2013.04.02
2,3,Almagro,Argentina,1505.98894856,2013.04.02
3,4,Argentinos Jrs,Argentina,1559.9958722,2013.04.02
4,5,Arsenal Sarandi,Argentina,1709.94924643,2013.04.02
5,6,Atl. Rafaela,Argentina,1600.36863824,2013.04.02
6,7,Atl. Tucuman,Argentina,1544.29842862,2013.04.02
7,8,Banfield,Argentina,1466.90165021,2013.04.02
8,9,Belgrano,Argentina,1677.66543517,2013.04.02
9,10,Boca Juniors,Argentina,1699.36812144,2013.04.02
10,11,Central Cordoba,Argentina,1576.62718813,2013.04.02
11,12,Chacarita Juniors,Argentina,1496.62946963,2013.04.02
12,13,Colon Santa FE,Argentina,1620.7187242,2013.04.02
13,14,Crucero del Norte,Argentina,1572.01571704,2013.04.02
14,15,Defensa y Justicia,Argentina,1557.28247123,2013.04.02
15,16,Estudiantes L.P.,Argentina,1625.91774685,2013.04.02
16,17,Gimnasia Jujuy,Argentina,1528.69960023,2013.04.02
17,18,Gimnasia L.P.,Argentina,1539.50517678,2013.04.02
18,19,Godoy Cruz,Argentina,1559.35211938,2013.04.02
19,20,Huracan,Argentina,1449.91303457,2013.04.02
20,21,Huracan Tres Arroyos,Argentina,1390.47057154,2013.04.02
21,22,Independiente,Argentina,1597.95639724,2013.04.02
22,23,Instituto,Argentina,1451.24294816,2013.04.02
23,24,Lanus,Argentina,1790.55448473,2013.04.02
24,25,Newells Old Boys,Argentina,1734.13026201,2013.04.02
25,26,Nueva Chicago,Argentina,1517.0092251,2013.04.02
26,27,Olimpo Bahia Blanca,Argentina,1507.25426167,2013.04.02
27,28,Patronato,Argentina,1554.64786412,2013.04.02
28,29,Quilmes,Argentina,1559.61059947,2013.04.02
29,30,Racing Club,Argentina,1662.13828526,2013.04.02
30,31,River Plate,Argentina,1693.4222252,2013.04.02
31,32,Rosario Central,Argentina,1625.20192798,2013.04.02
32,33,San Lorenzo,Argentina,1631.78166358,2013.04.02
33,34,San Martin S.J.,Argentina,1527.89316574,2013.04.02
34,35,San Martin T.,Argentina,1547.80656459,2013.04.02
35,36,Sarmiento Junin,Argentina,1592.01581729,2013.04.02
36,37,Talleres Cordoba,Argentina,1629.54954678,2013.04.02
37,38,Temperley,Argentina,1572.01571704,2013.04.02
38,39,Tigre,Argentina,1642.9611414,2013.04.02
39,40,Tiro Federal,Argentina,1450.8120472,2013.04.02
40,41,Union de Santa Fe,Argentina,1507.02429498,2013.04.02
41,42,Velez Sarsfield,Argentina,1776.91950213,2013.04.02
42,101,1 de Mayo,Bolivia,1347.89047191,2013.04.02
43,102,Always Ready,Bolivia,1424.92530412,2013.04.02
44,103,Aurora,Bolivia,1412.39595242,2013.04.02
45,104,Bermejo,Bolivia,1424.92530412,2013.04.02
46,105,Blooming,Bolivia,1466.90199782,2013.04.02
47,106,Bolivar,Bolivia,1629.62162421,2013.04.02
48,107,Central Union,Bolivia,1313.6470939,2013.04.02
49,108,Ciclon,Bolivia,1411.17253399,2013.04.02
