,id,nome,pais,rate,date
0,1,Aldosivi,Argentina,1565.73618992,2019.08.06
1,2,All Boys,Argentina,1534.85145494,2019.08.06
2,3,Almagro,Argentina,1520.23104783,2019.08.06
3,4,Argentinos Jrs,Argentina,1615.19315278,2019.08.06
4,5,Arsenal Sarandi,Argentina,1543.24773733,2019.08.06
5,6,Atl. Rafaela,Argentina,1549.88582234,2019.08.06
6,7,Atl. Tucuman,Argentina,1625.47689389,2019.08.06
7,8,Banfield,Argentina,1616.88400012,2019.08.06
8,9,Belgrano,Argentina,1597.20067013,2019.08.06
9,10,Boca Juniors,Argentina,1863.93837186,2019.08.06
10,11,Central Cordoba,Argentina,1555.84430794,2019.08.06
11,12,Chacarita Juniors,Argentina,1479.14069563,2019.08.06
12,13,Colon Santa FE,Argentina,1586.92428094,2019.08.06
13,14,Crucero del Norte,Argentina,1420.71661442,2019.08.06
14,15,Defensa y Justicia,Argentina,1699.14451096,2019.08.06
15,16,Estudiantes L.P.,Argentina,1652.01781493,2019.08.06
16,17,Gimnasia Jujuy,Argentina,1502.64279352,2019.08.06
17,18,Gimnasia L.P.,Argentina,1612.31457201,2019.08.06
18,19,Godoy Cruz,Argentina,1644.29523102,2019.08.06
19,20,Huracan,Argentina,1658.20356911,2019.08.06
20,21,Huracan Tres Arroyos,Argentina,1389.36413036,2019.08.06
21,22,Independiente,Argentina,1729.98751318,2019.08.06
22,23,Instituto,Argentina,1475.21276092,2019.08.06
23,24,Lanus,Argentina,1612.13697613,2019.08.06
24,25,Newells Old Boys,Argentina,1636.79346203,2019.08.06
25,26,Nueva Chicago,Argentina,1534.00034318,2019.08.06
26,27,Olimpo Bahia Blanca,Argentina,1478.27787907,2019.08.06
27,28,Patronato,Argentina,1591.96078697,2019.08.06
28,29,Quilmes,Argentina,1478.93982845,2019.08.06
29,30,Racing Club,Argentina,1801.73197684,2019.08.06
30,31,River Plate,Argentina,1843.0216867,2019.08.06
31,32,Rosario Central,Argentina,1613.07395671,2019.08.06
32,33,San Lorenzo,Argentina,1674.15423166,2019.08.06
33,34,San Martin S.J.,Argentina,1582.81327712,2019.08.06
34,35,San Martin T.,Argentina,1531.4111514,2019.08.06
35,36,Sarmiento Junin,Argentina,1463.93276772,2019.08.06
36,37,Talleres Cordoba,Argentina,1663.26349681,2019.08.06
37,38,Temperley,Argentina,1535.6544339,2019.08.06
38,39,Tigre,Argentina,1713.69629459,2019.08.06
39,40,Tiro Federal,Argentina,1449.3034646,2019.08.06
40,41,Union de Santa Fe,Argentina,1700.99334851,2019.08.06
41,42,Velez Sarsfield,Argentina,1716.81769071,2019.08.06
42,101,1 de Mayo,Bolivia,1347.91196971,2019.08.06
43,102,Always Ready,Bolivia,1479.89917067,2019.08.06
44,103,Aurora,Bolivia,1353.02279348,2019.08.06
45,104,Bermejo,Bolivia,1405.36559904,2019.08.06
46,105,Blooming,Bolivia,1555.93444271,2019.08.06
47,106,Bolivar,Bolivia,1687.10285614,2019.08.06
48,107,Central Union,Bolivia,1313.5730585,2019.08.06
49,108,Ciclon,Bolivia,1436.27223006,2019.08.06
50,109,Destroyers,Bolivia,1336.32142184,2019.08.06
51,110,Fancesa,Bolivia,1406.16867959,2019.08.06
52,111,Guabira,Bolivia,1380.60103285,2019.08.06
53,112,Iberoamericana,Bolivia,1186.3307265,2019.08.06
54,113,Independiente,Bolivia,1293.5407958,2019.08.06
55,114,Industrial Aviles,Bolivia,1394.1433508,2019.08.06
56,115,La Paz,Bolivia,1280.66064852,2019.08.06
57,116,Mariscal,Bolivia,1283.72598572,2019.08.06
58,117,Nacional Potosi,Bolivia,1556.2279172,2019.08.06
59,118,Oriente Petrolero,Bolivia,1449.58090416,2019.08.06
60,119,Petrolero de Yacuiba,Bolivia,1400.0184945,2019.08.06
61,120,Real Mamore,Bolivia,1208.58157742,2019.08.06
62,121,Real Potosi,Bolivia,1351.99355267,2019.08.06
63,122,Royal Pari,Bolivia,1443.38578869,2019.08.06
64,123,San Jose,Bolivia,1630.18602241,2019.08.06
65,124,Santa Cruz,Bolivia,1356.04454568,2019.08.06
66,125,Sport Boys,Bolivia,1400.9562437,2019.08.06
67,126,The Strongest,Bolivia,1681.66402229,2019.08.06
68,127,U. Pando,Bolivia,1270.92060892,2019.08.06
69,128,U. Sucre,Bolivia,1346.58393512,2019.08.06
70,129,Universitario Beni,Bolivia,1400.82353519,2019.08.06
71,130,Wilstermann,Bolivia,1585.2032958,2019.08.06
72,201,America MG,Brasil,1551.38744972,2019.08.06
73,202,America RN,Brasil,1452.49847432,2019.08.06
74,203,Athletico-PR,Brasil,1778.62369711,2019.08.06
75,204,Atletico GO,Brasil,1585.07967796,2019.08.06
76,205,Atletico-MG,Brasil,1765.61056048,2019.08.06
77,206,Avai,Brasil,1547.50978082,2019.08.06
78,207,Bahia,Brasil,1726.97247231,2019.08.06
79,208,Barueri,Brasil,1563.64801482,2019.08.06
80,209,Betim,Brasil,1523.24740209,2019.08.06
81,210,Botafogo RJ,Brasil,1696.70631495,2019.08.06
82,211,Brasiliense,Brasil,1508.72561698,2019.08.06
83,212,Ceara,Brasil,1687.46267099,2019.08.06
84,213,Chapecoense-SC,Brasil,1619.39253521,2019.08.06
85,214,Corinthians,Brasil,1750.83160788,2019.08.06
86,215,Coritiba,Brasil,1616.34866869,2019.08.06
87,216,Criciuma,Brasil,1536.16516457,2019.08.06
88,217,Cruzeiro,Brasil,1693.99837588,2019.08.06
89,218,Figueirense,Brasil,1565.8370109,2019.08.06
90,219,Flamengo RJ,Brasil,1828.96710232,2019.08.06
91,220,Fluminense,Brasil,1678.25519945,2019.08.06
92,221,Fortaleza,Brasil,1594.1583911,2019.08.06
93,222,Gama,Brasil,1539.5119686,2019.08.06
94,223,Goias,Brasil,1643.80281814,2019.08.06
95,224,Gremio,Brasil,1835.10612751,2019.08.06
96,225,Guarani,Brasil,1540.08638227,2019.08.06
97,226,Internacional,Brasil,1832.37264793,2019.08.06
98,227,Joinville,Brasil,1547.49174612,2019.08.06
99,228,Juventude,Brasil,1603.04400104,2019.08.06
100,229,Nautico,Brasil,1467.91990261,2019.08.06
101,230,Palmeiras,Brasil,1926.96193623,2019.08.06
102,231,Parana,Brasil,1496.87495543,2019.08.06
103,232,Paysandu PA,Brasil,1496.44865415,2019.08.06
104,233,Ponte Preta,Brasil,1603.8630963,2019.08.06
105,234,Portuguesa,Brasil,1679.72852051,2019.08.06
106,235,Santa Cruz,Brasil,1514.0928239,2019.08.06
107,236,Santo Andre,Brasil,1547.48232727,2019.08.06
108,237,Santos,Brasil,1824.29002574,2019.08.06
109,238,Sao Caetano,Brasil,1550.8378971,2019.08.06
110,239,Sao Paulo,Brasil,1747.29128513,2019.08.06
