,id,nome,pais,rate,date
0,1,Aldosivi,Argentina,1564.26973465,2013.10.01
1,2,All Boys,Argentina,1608.98873291,2013.10.01
2,3,Almagro,Argentina,1505.98894856,2013.10.01
3,4,Argentinos Jrs,Argentina,1593.33881981,2013.10.01
4,5,Arsenal Sarandi,Argentina,1717.83622065,2013.10.01
5,6,Atl. Rafaela,Argentina,1611.06867773,2013.10.01
6,7,Atl. Tucuman,Argentina,1533.50160991,2013.10.01
7,8,Banfield,Argentina,1485.52090025,2013.10.01
8,9,Belgrano,Argentina,1662.21023721,2013.10.01
9,10,Boca Juniors,Argentina,1633.37249297,2013.10.01
10,11,Central Cordoba,Argentina,1567.9546293,2013.10.01
11,12,Chacarita Juniors,Argentina,1496.62946963,2013.10.01
12,13,Colon Santa FE,Argentina,1581.46680701,2013.10.01
13,14,Crucero del Norte,Argentina,1572.01571704,2013.10.01
14,15,Defensa y Justicia,Argentina,1567.31543761,2013.10.01
15,16,Estudiantes L.P.,Argentina,1664.54267174,2013.10.01
16,17,Gimnasia Jujuy,Argentina,1528.69960023,2013.10.01
17,18,Gimnasia L.P.,Argentina,1560.80258947,2013.10.01
18,19,Godoy Cruz,Argentina,1628.78613162,2013.10.01
19,20,Huracan,Argentina,1475.86887043,2013.10.01
20,21,Huracan Tres Arroyos,Argentina,1390.47057154,2013.10.01
21,22,Independiente,Argentina,1601.46468125,2013.10.01
22,23,Instituto,Argentina,1471.29185722,2013.10.01
23,24,Lanus,Argentina,1757.50832693,2013.10.01
24,25,Newells Old Boys,Argentina,1738.93860172,2013.10.01
25,26,Nueva Chicago,Argentina,1517.0092251,2013.10.01
26,27,Olimpo Bahia Blanca,Argentina,1502.0995771,2013.10.01
27,28,Patronato,Argentina,1554.64786412,2013.10.01
28,29,Quilmes,Argentina,1550.11037362,2013.10.01
29,30,Racing Club,Argentina,1574.97592273,2013.10.01
30,31,River Plate,Argentina,1717.24936736,2013.10.01
31,32,Rosario Central,Argentina,1599.81324381,2013.10.01
32,33,San Lorenzo,Argentina,1707.98428245,2013.10.01
33,34,San Martin S.J.,Argentina,1603.35327502,2013.10.01
34,35,San Martin T.,Argentina,1547.80656459,2013.10.01
35,36,Sarmiento Junin,Argentina,1592.01581729,2013.10.01
36,37,Talleres Cordoba,Argentina,1643.85051113,2013.10.01
37,38,Temperley,Argentina,1572.01571704,2013.10.01
38,39,Tigre,Argentina,1582.84939255,2013.10.01
39,40,Tiro Federal,Argentina,1450.8120472,2013.10.01
40,41,Union de Santa Fe,Argentina,1489.48029543,2013.10.01
41,42,Velez Sarsfield,Argentina,1731.7902811,2013.10.01
42,101,1 de Mayo,Bolivia,1347.89047191,2013.10.01
43,102,Always Ready,Bolivia,1424.92530412,2013.10.01
44,103,Aurora,Bolivia,1412.39595242,2013.10.01
45,104,Bermejo,Bolivia,1424.92530412,2013.10.01
46,105,Blooming,Bolivia,1448.95250691,2013.10.01
47,106,Bolivar,Bolivia,1629.62162421,2013.10.01
48,107,Central Union,Bolivia,1313.6470939,2013.10.01
49,108,Ciclon,Bolivia,1411.17253399,2013.10.01
50,109,Destroyers,Bolivia,1351.7088355,2013.10.01
51,110,Fancesa,Bolivia,1406.16866212,2013.10.01
52,111,Guabira,Bolivia,1307.50137751,2013.10.01
53,112,Iberoamericana,Bolivia,1186.17829014,2013.10.01
