,id,nome,pais,rate,date
0,1,Aldosivi,Argentina,1572.01571704,2010.01.05
1,2,All Boys,Argentina,1572.01571704,2010.01.05
2,3,Almagro,Argentina,1505.98894856,2010.01.05
3,4,Argentinos Jrs,Argentina,1674.93646929,2010.01.05
4,5,Arsenal Sarandi,Argentina,1609.27560106,2010.01.05
5,6,Atl. Rafaela,Argentina,1562.28157613,2010.01.05
6,7,Atl. Tucuman,Argentina,1562.72334506,2010.01.05
7,8,Banfield,Argentina,1712.4227485,2010.01.05
8,9,Belgrano,Argentina,1530.99628755,2010.01.05
9,10,Boca Juniors,Argentina,1681.76878601,2010.01.05
10,11,Central Cordoba,Argentina,1572.01571704,2010.01.05
11,12,Chacarita Juniors,Argentina,1532.67236881,2010.01.05
12,13,Colon Santa FE,Argentina,1718.92036578,2010.01.05
13,14,Crucero del Norte,Argentina,1572.01571704,2010.01.05
14,15,Defensa y Justicia,Argentina,1572.01571704,2010.01.05
15,16,Estudiantes L.P.,Argentina,1744.00292316,2010.01.05
16,17,Gimnasia Jujuy,Argentina,1528.69960023,2010.01.05
17,18,Gimnasia L.P.,Argentina,1549.22576741,2010.01.05
18,19,Godoy Cruz,Argentina,1550.24204518,2010.01.05
19,20,Huracan,Argentina,1553.57846291,2010.01.05
20,21,Huracan Tres Arroyos,Argentina,1390.47057154,2010.01.05
21,22,Independiente,Argentina,1651.19297376,2010.01.05
22,23,Instituto,Argentina,1455.55632618,2010.01.05
23,24,Lanus,Argentina,1725.42233919,2010.01.05
24,25,Newells Old Boys,Argentina,1704.08795486,2010.01.05
25,26,Nueva Chicago,Argentina,1517.0092251,2010.01.05
26,27,Olimpo Bahia Blanca,Argentina,1556.24789928,2010.01.05
27,28,Patronato,Argentina,1572.01571704,2010.01.05
28,29,Quilmes,Argentina,1421.9151979,2010.01.05
29,30,Racing Club,Argentina,1567.95249312,2010.01.05
30,31,River Plate,Argentina,1612.45742444,2010.01.05
31,32,Rosario Central,Argentina,1663.22693754,2010.01.05
32,33,San Lorenzo,Argentina,1703.20494094,2010.01.05
