,id,nome,pais,rate,date
0,1,Aldosivi,Argentina,1536.41999689,2018.10.02
1,2,All Boys,Argentina,1526.61194012,2018.10.02
2,3,Almagro,Argentina,1516.01401098,2018.10.02
3,4,Argentinos Jrs,Argentina,1593.76759051,2018.10.02
4,5,Arsenal Sarandi,Argentina,1512.50464798,2018.10.02
5,6,Atl. Rafaela,Argentina,1553.64065363,2018.10.02
6,7,Atl. Tucuman,Argentina,1722.53009671,2018.10.02
7,8,Banfield,Argentina,1623.23846192,2018.10.02
8,9,Belgrano,Argentina,1611.43158297,2018.10.02
9,10,Boca Juniors,Argentina,1833.73025454,2018.10.02
10,11,Central Cordoba,Argentina,1544.8462118,2018.10.02
11,12,Chacarita Juniors,Argentina,1479.14069563,2018.10.02
12,13,Colon Santa FE,Argentina,1649.99197913,2018.10.02
13,14,Crucero del Norte,Argentina,1420.71661442,2018.10.02
14,15,Defensa y Justicia,Argentina,1730.88616639,2018.10.02
15,16,Estudiantes L.P.,Argentina,1685.23675266,2018.10.02
16,17,Gimnasia Jujuy,Argentina,1502.64279352,2018.10.02
17,18,Gimnasia L.P.,Argentina,1591.76557119,2018.10.02
18,19,Godoy Cruz,Argentina,1754.50290129,2018.10.02
19,20,Huracan,Argentina,1711.59982801,2018.10.02
20,21,Huracan Tres Arroyos,Argentina,1389.36413036,2018.10.02
21,22,Independiente,Argentina,1775.06854296,2018.10.02
22,23,Instituto,Argentina,1475.21276092,2018.10.02
23,24,Lanus,Argentina,1572.2752809,2018.10.02
24,25,Newells Old Boys,Argentina,1604.11714536,2018.10.02
25,26,Nueva Chicago,Argentina,1540.98179526,2018.10.02
26,27,Olimpo Bahia Blanca,Argentina,1478.27787907,2018.10.02
27,28,Patronato,Argentina,1542.96307078,2018.10.02
28,29,Quilmes,Argentina,1478.93982845,2018.10.02
29,30,Racing Club,Argentina,1790.3912373,2018.10.02
30,31,River Plate,Argentina,1846.4875201,2018.10.02
31,32,Rosario Central,Argentina,1632.08412724,2018.10.02
32,33,San Lorenzo,Argentina,1741.77410238,2018.10.02
33,34,San Martin S.J.,Argentina,1566.78472598,2018.10.02
34,35,San Martin T.,Argentina,1522.27831592,2018.10.02
35,36,Sarmiento Junin,Argentina,1472.17228254,2018.10.02
36,37,Talleres Cordoba,Argentina,1671.09753128,2018.10.02
37,38,Temperley,Argentina,1528.23529358,2018.10.02
38,39,Tigre,Argentina,1551.1546662,2018.10.02
39,40,Tiro Federal,Argentina,1449.3034646,2018.10.02
40,41,Union de Santa Fe,Argentina,1674.73743233,2018.10.02
41,42,Velez Sarsfield,Argentina,1642.97973523,2018.10.02
42,101,1 de Mayo,Bolivia,1347.91196971,2018.10.02
43,102,Always Ready,Bolivia,1424.92530412,2018.10.02
44,103,Aurora,Bolivia,1358.25211107,2018.10.02
45,104,Bermejo,Bolivia,1405.36559904,2018.10.02
46,105,Blooming,Bolivia,1494.32120905,2018.10.02
47,106,Bolivar,Bolivia,1567.98735032,2018.10.02
48,107,Central Union,Bolivia,1313.5730585,2018.10.02
49,108,Ciclon,Bolivia,1436.27223006,2018.10.02
50,109,Destroyers,Bolivia,1401.94728665,2018.10.02
51,110,Fancesa,Bolivia,1406.16867959,2018.10.02
52,111,Guabira,Bolivia,1467.65992126,2018.10.02
53,112,Iberoamericana,Bolivia,1186.3307265,2018.10.02
54,113,Independiente,Bolivia,1293.5407958,2018.10.02
55,114,Industrial Aviles,Bolivia,1424.92530412,2018.10.02
56,115,La Paz,Bolivia,1280.66064852,2018.10.02
57,116,Mariscal,Bolivia,1283.72598572,2018.10.02
58,117,Nacional Potosi,Bolivia,1463.71730355,2018.10.02
59,118,Oriente Petrolero,Bolivia,1485.63801213,2018.10.02
60,119,Petrolero de Yacuiba,Bolivia,1400.0184945,2018.10.02
61,120,Real Mamore,Bolivia,1208.58157742,2018.10.02
62,121,Real Potosi,Bolivia,1350.00918212,2018.10.02
63,122,Royal Pari,Bolivia,1502.80794441,2018.10.02
64,123,San Jose,Bolivia,1600.20020543,2018.10.02
65,124,Santa Cruz,Bolivia,1356.04454568,2018.10.02
66,125,Sport Boys,Bolivia,1463.29091044,2018.10.02
67,126,The Strongest,Bolivia,1682.4632725,2018.10.02
68,127,U. Pando,Bolivia,1270.92060892,2018.10.02
69,128,U. Sucre,Bolivia,1348.11233276,2018.10.02
70,129,Universitario Beni,Bolivia,1400.82353519,2018.10.02
71,130,Wilstermann,Bolivia,1676.9679976,2018.10.02
72,201,America MG,Brasil,1590.21510334,2018.10.02
73,202,America RN,Brasil,1463.90129539,2018.10.02
74,203,Athletico-PR,Brasil,1743.54025853,2018.10.02
75,204,Atletico GO,Brasil,1585.3767504,2018.10.02
76,205,Atletico-MG,Brasil,1772.83092563,2018.10.02
77,206,Avai,Brasil,1617.68682861,2018.10.02
78,207,Bahia,Brasil,1678.86407046,2018.10.02
79,208,Barueri,Brasil,1563.64801482,2018.10.02
80,209,Betim,Brasil,1523.24740209,2018.10.02
81,210,Botafogo RJ,Brasil,1665.4809671,2018.10.02
82,211,Brasiliense,Brasil,1508.72561698,2018.10.02
83,212,Ceara,Brasil,1680.14153083,2018.10.02
84,213,Chapecoense-SC,Brasil,1622.31879547,2018.10.02
85,214,Corinthians,Brasil,1757.47690851,2018.10.02
86,215,Coritiba,Brasil,1616.34866869,2018.10.02
